"trial","execution_state","converged","parameter","estimate"
106,"completed",TRUE,"(etaLcl,etaLvc)",0.0618289878431666
107,"completed",TRUE,"(etaLcl,etaLvc)",0.081377197488899
108,"completed",TRUE,"(etaLcl,etaLvc)",0.0594087525517555
109,"completed",TRUE,"(etaLcl,etaLvc)",0.0585654997211036
110,"completed",TRUE,"(etaLcl,etaLvc)",0.0677340006679006
106,"completed",TRUE,"CcPropSd",0.348590364003861
107,"completed",TRUE,"CcPropSd",0.391080476610837
108,"completed",TRUE,"CcPropSd",0.357395926907927
109,"completed",TRUE,"CcPropSd",0.353217114874234
110,"completed",TRUE,"CcPropSd",0.34706477312848
106,"completed",TRUE,"etaLcl",0.104956074829131
107,"completed",TRUE,"etaLcl",0.127497498284599
108,"completed",TRUE,"etaLcl",0.103057653120001
109,"completed",TRUE,"etaLcl",0.0951938081017711
110,"completed",TRUE,"etaLcl",0.103024701888003
106,"completed",TRUE,"etaLvc",0.0379395417341089
107,"completed",TRUE,"etaLvc",0.0534750802330928
108,"completed",TRUE,"etaLvc",0.0357587454061959
109,"completed",TRUE,"etaLvc",0.037547387081607
110,"completed",TRUE,"etaLvc",0.046060724397747
106,"completed",TRUE,"lcl",2.18138038483446
107,"completed",TRUE,"lcl",2.22523541045048
108,"completed",TRUE,"lcl",2.20975921522447
109,"completed",TRUE,"lcl",2.18168822063461
110,"completed",TRUE,"lcl",2.13329463344233
106,"completed",TRUE,"lka",2.1738051833629
107,"completed",TRUE,"lka",2.34949070024099
108,"completed",TRUE,"lka",2.32627076274993
109,"completed",TRUE,"lka",2.27037065332605
110,"completed",TRUE,"lka",2.24232591401013
106,"completed",TRUE,"lvc",2.91575865672209
107,"completed",TRUE,"lvc",3.02662157919571
108,"completed",TRUE,"lvc",2.9944868976796
109,"completed",TRUE,"lvc",2.95282164385014
110,"completed",TRUE,"lvc",2.96059072346326
106,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979810990004484
107,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.985544356179938
108,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978631459246799
109,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979597443649012
110,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983265185878976
