parameter,n_converged,median,ci_lower,ci_upper
KA,1,10.2279096725749,10.2279096725749,10.2279096725749
CL,1,8.61996555200719,8.61996555200719,8.61996555200719
V,1,19.6025258690424,19.6025258690424,19.6025258690424
omega2_cl,1,0.102264684586676,0.102264684586676,0.102264684586676
omega_cl_v,1,0.0835482895291948,0.0835482895291948,0.0835482895291948
omega2_v,1,0.0698025641683661,0.0698025641683661,0.0698025641683661
rho_cl_v,1,0.988869616540139,0.988869616540139,0.988869616540139
sigma2_prop,1,0.115695900586817,0.115695900586817,0.115695900586817
