"trial","execution_state","converged","parameter","estimate"
236,"completed",TRUE,"(etaLcl,etaLvc)",0.0576906314358992
237,"completed",TRUE,"(etaLcl,etaLvc)",0.047782438041582
238,"completed",TRUE,"(etaLcl,etaLvc)",0.0684799107280381
239,"completed",TRUE,"(etaLcl,etaLvc)",0.0824555461299405
240,"completed",TRUE,"(etaLcl,etaLvc)",0.0692369350613717
236,"completed",TRUE,"CcPropSd",0.3430356121704
237,"completed",TRUE,"CcPropSd",0.353574271080236
238,"completed",TRUE,"CcPropSd",0.349753556037445
239,"completed",TRUE,"CcPropSd",0.339047137876439
240,"completed",TRUE,"CcPropSd",0.372694960716723
236,"completed",TRUE,"etaLcl",0.0975096792702775
237,"completed",TRUE,"etaLcl",0.0862399521847432
238,"completed",TRUE,"etaLcl",0.123893819176921
239,"completed",TRUE,"etaLcl",0.147049206178362
240,"completed",TRUE,"etaLcl",0.0871910749152045
236,"completed",TRUE,"etaLvc",0.0356446495745605
237,"completed",TRUE,"etaLvc",0.0279689202076595
238,"completed",TRUE,"etaLvc",0.0393683074434331
239,"completed",TRUE,"etaLvc",0.0477633700628622
240,"completed",TRUE,"etaLvc",0.0565214296718959
236,"completed",TRUE,"lcl",2.1323551627985
237,"completed",TRUE,"lcl",2.14002961571638
238,"completed",TRUE,"lcl",2.18620212724637
239,"completed",TRUE,"lcl",2.12823359133157
240,"completed",TRUE,"lcl",2.16382965898785
236,"completed",TRUE,"lka",2.44895795497734
237,"completed",TRUE,"lka",2.16058039933402
238,"completed",TRUE,"lka",2.24651663447524
239,"completed",TRUE,"lka",2.43778506162846
240,"completed",TRUE,"lka",2.18834421532978
236,"completed",TRUE,"lvc",2.98613782728672
237,"completed",TRUE,"lvc",2.86855863923831
238,"completed",TRUE,"lvc",3.00956297884687
239,"completed",TRUE,"lvc",2.92458838515326
240,"completed",TRUE,"lvc",2.97531084337069
236,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978552776910317
237,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.972917918157272
238,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980539273877222
239,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983877546257665
240,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.986268697098736
