"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2233.6143
2,2.32113271431374,1.67093084496909,3.48970851294597,-0.517274040930866,3.94766176263492,-25.1591796517331,2.22849984024664,2535.5428
3,2.2210622454771,2.07765769228121,2.9771633591934,-1.14536804151661,3.98654871539959,-25.1567032990339,2.22977909353672,2233.4553
4,2.22412905374361,2.09843070172361,2.95466461305894,-1.14360635709962,3.9872985808936,-25.1566481416794,2.22977487958533,2227.9979
5,2.23244697395273,2.10957038945681,2.94787281590384,-1.11959961418333,3.9871493004004,-25.156645913938,2.23032448309204,2226.2146
6,2.24460507399533,2.11552225248443,2.95204613950011,-1.08553761573813,3.98676019880021,-25.1566547354916,2.23177049407962,2225.2402
7,2.26659206829044,2.12849787603288,2.96837101132115,-1.06613484381435,3.98925914876482,-25.1564538990875,2.23867148448635,2224.5963
8,2.31059097209878,2.13580017081621,2.98156712674065,-1.05632294544683,3.99568755557416,-25.1559597750828,2.25286069983184,2224.0261
9,2.37987710662416,2.13643773658107,2.98954005827759,-1.05679193430121,4.00340130204591,-25.1553815159905,2.27183751449287,2223.5075
10,2.43037969750881,2.13770251308456,2.98792584361053,-1.0661209739303,3.99849326927064,-25.1558029387649,2.27517434715794,2223.3495
11,2.46063665922702,2.12680912033355,2.98887473770924,-1.07418267740853,3.99403248478342,-25.1561769466235,2.27599364100556,2223.3598
12,2.44476872948267,2.13252203997368,2.98837710066844,-1.06995480596513,3.99637189399136,-25.1559808023285,2.27556397138654,2223.3007
13,2.4445908201916,2.13220916144126,2.98785262928747,-1.070254513758,3.99503721723951,-25.1560881957407,2.27443285758453,2223.2976
14,2.44551281246274,2.13195239800939,2.98717306733335,-1.07063413601945,3.98858176147617,-25.1566147188453,2.27039361914999,2223.2898
15,2.4488226275992,2.13276202500562,2.98815387960662,-1.06997285787776,3.98390481146855,-25.1570164554943,2.2706790689407,2223.2862
16,2.45061826052511,2.13289157579825,2.98830443937426,-1.06914433856672,3.97847127166547,-25.1575016920303,2.27310089150393,2223.2826
17,2.45725363771759,2.13355631820039,2.98832613245922,-1.06996286344647,3.96029772035322,-25.1591469028696,2.28284568745078,2223.2748
18,2.45986618990566,2.12428723514419,2.98921958517256,-1.07202981611515,3.92845987693641,-25.1621179438216,2.3045186498156,2223.44
19,2.4574245241491,2.13295002963166,2.98838457299358,-1.07009806234021,3.95821521441389,-25.1593412379678,2.28426331088264,2223.274
20,2.45839318509296,2.13267369865611,2.98767579861197,-1.07035062620408,3.95180511042369,-25.1599518214325,2.29101489651555,2223.2696
21,2.4561973692946,2.13249983046597,2.98696052334917,-1.07051840637936,3.94663729382533,-25.1604921217406,2.2995531497413,2223.266
22,2.45281122175124,2.13166776136467,2.98569848179121,-1.07028439977145,3.94420683216617,-25.1607760771312,2.30113606964592,2223.2652
23,2.45143121317101,2.1320439601665,2.98597857076653,-1.07057732281986,3.94350704925125,-25.1608713576254,2.30181977185396,2223.2645
24,2.44895795697939,2.1323551625507,2.98613782738818,-1.07079593930401,3.94283307392228,-25.1609899728166,2.3014493046757,2223.2639
25,2.44843221071484,2.13242023396785,2.98611118433032,-1.07072708398379,3.94269796590028,-25.1610341053484,2.3010918943869,2223.2639
26,2.44878225559586,2.13237690904477,2.98612892343119,-1.07077292825126,3.94278792159693,-25.1610047216554,2.30132986020892,2223.2639
27,2.44891530996151,2.13236044095604,2.98613566618031,-1.07079035395938,3.94282211434992,-25.16099355272,2.30142031258578,2223.2639
28,2.44894865371405,2.13235631401235,2.98613735592989,-1.07079472088486,3.94283068313824,-25.1609907537573,2.30144298017474,2223.2639
29,2.44895597929878,2.13235540732749,2.98613772716596,-1.07079568029345,3.94283256569135,-25.1609901388283,2.30144796021841,2223.2639
30,2.44895753885388,2.13235521430194,2.98613780619898,-1.07079588454344,3.942832966471,-25.1609900079151,2.30144902042763,2223.2639
31,2.44895786870333,2.1323551734766,2.98613782291464,-1.07079592774277,3.94283305123681,-25.1609899802267,2.30144924466429,2223.2639
32,2.44895793834878,2.13235516485661,2.98613782644404,-1.07079593686401,3.94283306913453,-25.1609899743805,2.30144929201033,2223.2639
33,2.44895795304806,2.13235516303728,2.98613782718895,-1.07079593878913,3.942833072912,-25.1609899731466,2.30144930200312,2223.2639
34,2.44895795614976,2.13235516265339,2.98613782734614,-1.07079593919535,3.94283307370908,-25.1609899728862,2.3014493041117,2223.2639
35,2.44895795549429,2.13235516273451,2.98613782731292,-1.07079593910951,3.94283307354064,-25.1609899729412,2.30144930366611,2223.2639
36,2.44895795497734,2.1323551627985,2.98613782728672,-1.0707959390418,3.94283307340779,-25.1609899729846,2.30144930331468,2223.2639
37,2.44895795456964,2.13235516284896,2.98613782726606,-1.07079593898841,3.94283307330302,-25.1609899730189,2.30144930303751,2223.2639
38,2.44895795489232,2.13235516280902,2.98613782728241,-1.07079593903067,3.94283307338594,-25.1609899729918,2.30144930325688,2223.2639
39,2.44895795497734,2.1323551627985,2.98613782728672,-1.0707959390418,3.94283307340779,-25.1609899729846,2.30144930331468,2223.2639
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2244.1419
2,2.26262850631595,2.62882126167123,2.16663704639808,-0.812661993996431,4.00432312432499,-25.1552113725481,2.23937856912026,5278.3486
3,2.21495529969511,2.15028018766114,2.87794866920158,-1.17893125232656,3.99117395138199,-25.156384860559,2.23052965795409,2227.9971
4,2.21367049961349,2.14676230691302,2.87387911175264,-1.15897650215671,3.99119203113932,-25.1563721809659,2.23202901336887,2225.6859
5,2.20089693539464,2.13315828284272,2.87174344752423,-1.05851395256171,3.99385877832375,-25.1561195026026,2.24986412117832,2219.8623
6,2.19242129250591,2.14073039250421,2.87690781850829,-1.04177906602912,3.99686091539938,-25.1558855579522,2.26327839370735,2219.5259
7,2.17884165854075,2.14530608165628,2.88063153413976,-1.03279102057488,4.00076962863403,-25.155580857325,2.28637756521079,2219.3052
8,2.16178669161405,2.1428286535016,2.87694434156812,-1.03310150566271,3.99875842487383,-25.1557156186386,2.31461686309819,2219.1552
9,2.14560313739035,2.14461054331136,2.87606063166569,-1.03842412858374,3.9784220862576,-25.1572102650922,2.33776709576927,2219.0565
10,2.13258769380485,2.14092078551792,2.86976715999349,-1.04244208173486,3.94896217386776,-25.1593748695745,2.36094862024948,2218.9708
11,2.12411128678928,2.12967972937188,2.87562163327805,-1.0458474414209,3.89122860893941,-25.1636137030341,2.3930402663625,2219.491
12,2.13152397316428,2.13951012373369,2.87050184912075,-1.04286942688003,3.94171707761936,-25.1599068089487,2.36497586272353,2218.9595
13,2.12636145314901,2.13784193598454,2.86628850386438,-1.04520325439354,3.91193485002775,-25.1620985990549,2.37764201666284,2218.9087
14,2.12925883859898,2.13852975223173,2.86606563733656,-1.04378628276005,3.89073315173632,-25.1636587182123,2.38793474078392,2218.8687
15,2.1422655614171,2.14020912529556,2.86760973575993,-1.04132058320509,3.86089020329319,-25.1658636814877,2.40844642631581,2218.8137
16,2.15621426588576,2.13992608947622,2.86801930841547,-1.04132231049779,3.84208622577526,-25.1672879320401,2.43184608378141,2218.7794
17,2.15839216854849,2.14358240138239,2.87156943346571,-1.0402157791117,3.83527968560242,-25.1679065199248,2.44976469316033,2218.7854
18,2.15703380414394,2.14130194871099,2.86935520985394,-1.04090592604669,3.83952494506564,-25.167520704811,2.43858880289861,2218.7759
19,2.16051198052921,2.13991734188345,2.8687469536162,-1.04042359487119,3.83767669870705,-25.1676927978327,2.44529368915769,2218.7728
20,2.16087012602126,2.14050505117257,2.8677612020276,-1.04087878033134,3.84030061113586,-25.1675156360806,2.44529510349767,2218.7759
21,2.16058039933402,2.14002961571638,2.86855863923831,-1.04051055183656,3.83817796133995,-25.1676589534995,2.44529395934803,2218.7726
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2236.1736
2,2.16356518547627,2.10302194733792,3.54924833731773,-0.46651036752054,3.79729182813507,-25.1708794424043,2.05826799361216,2466.7569
3,2.20550523319746,2.11458466742237,3.00689516711937,-1.1117362491808,3.96587785302316,-25.158287822939,2.2082304698893,2230.9834
4,2.20753100293535,2.14724227748091,2.99422414736324,-1.08104817140553,3.95752490145046,-25.158916199853,2.19998986586154,2223.354
5,2.20850599875134,2.17293039802772,2.99667631030408,-1.04959834542009,3.94671494507685,-25.1597330811417,2.19027077998516,2221.7238
6,2.20902875142679,2.18018208474332,3.00327862240772,-1.04025311699517,3.94070839057789,-25.1601910560929,2.18565582962131,2221.5606
7,2.21486942722543,2.1928813639341,3.01344515130719,-1.04980451061654,3.92163798789588,-25.1616724999243,2.17483322240766,2221.3231
8,2.22213025559367,2.19062701466043,3.01399344148332,-1.04814534906679,3.90558506335038,-25.1629248427588,2.16774811413123,2221.2148
9,2.23078022003276,2.18708131771818,3.01138445124451,-1.05085565164572,3.89093376434282,-25.1640911331185,2.16568304846576,2221.1592
10,2.24130608272755,2.18526090941375,3.01117314367864,-1.05224229926848,3.87692814809757,-25.1652659426755,2.17434273148581,2221.1037
11,2.28042175034012,2.19085439601507,3.00419230676454,-1.04969218771433,3.82182117822981,-25.169936167704,2.21211105057802,2221.3222
12,2.25151198589085,2.18672033951127,3.00935173169995,-1.05157693438618,3.8625498584653,-25.1664844790652,2.18419708987523,2221.0718
13,2.26722482102702,2.18560978242311,3.01157191921105,-1.05235918772148,3.84358800693343,-25.1681405569876,2.2064609443267,2221.0141
14,2.26891193587656,2.18655643794972,3.01257792250187,-1.0517503283468,3.84005118959299,-25.1684849735212,2.21413278280227,2221.004
15,2.26635023791816,2.18745982898134,3.01303462289845,-1.05063171718614,3.83219190756507,-25.1692424042649,2.2232558021684,2220.9873
16,2.25321298909737,2.18699373507181,3.01063845797459,-1.05264796167077,3.81205306187874,-25.1712778600133,2.24392478364476,2220.9592
17,2.24604997822398,2.18429479611958,3.0093079977472,-1.04270039136382,3.78260802770453,-25.1741798392574,2.25779799259683,2220.9979
18,2.25147675753184,2.18633954326824,3.01031596969636,-1.05023678488037,3.80491592378345,-25.1719812664516,2.24728749015513,2220.9547
19,2.24728267196323,2.18642162736229,3.00959076237111,-1.0510416861465,3.80364273707797,-25.1721693158737,2.24600088516726,2220.9517
20,2.24542201417098,2.18588847512435,3.00952327790502,-1.05187463434539,3.80475425171704,-25.1721309410265,2.24353173691065,2220.9519
21,2.24651663447524,2.18620212724637,3.00956297884687,-1.05138461301278,3.80410035044757,-25.1721535168527,2.24498433062624,2220.9515
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2255.2903
2,2.38964978002091,2.4952295095309,2.23077377575389,-0.683823788693845,3.83489265008458,-25.1680909892748,2.02509410912403,3686.9597
3,2.22057772095196,2.13543366661019,2.89321357969796,-1.17860029577053,3.98237765952689,-25.157056468209,2.21953617248754,2248.8363
4,2.2254936919985,2.12829302593131,2.89330895752693,-1.15947099837493,3.97450669606306,-25.1576454938106,2.21066425644994,2245.8832
5,2.25505478172861,2.10991498326826,2.89441531168363,-1.07440647531444,3.93029254671216,-25.1609743043399,2.16108632714011,2239.1359
6,2.27506613304881,2.11791249495892,2.90583847575581,-1.06251363990915,3.90537184063599,-25.162879140234,2.13474805870826,2237.9879
7,2.32359232126589,2.1264737730284,2.9183281384272,-1.07016267250193,3.86461805627837,-25.1660528221045,2.09671541974327,2236.9184
8,2.36819904417375,2.12695258312588,2.92160473826576,-1.08047400836865,3.85051697747782,-25.1673086351285,2.09582285529419,2236.5379
9,2.43993106580686,2.14282565705307,2.90941675814604,-1.06977903126548,3.83179672180135,-25.1692010383037,2.1057729550639,2237.8419
10,2.37906851158095,2.12935781102516,2.91975790822173,-1.07885341128527,3.84768031953486,-25.1675953887173,2.09733058200651,2236.4931
11,2.41919953862971,2.12742230281951,2.92205530470052,-1.08864183996589,3.84192100063277,-25.1682497791455,2.10734746594244,2236.3273
12,2.44209246038636,2.12704248472238,2.92488987396698,-1.08232643994447,3.83896107946522,-25.1687136839842,2.11780707844928,2236.2763
13,2.44350226380517,2.12854479724934,2.9255803217393,-1.08264471349498,3.83979992344635,-25.1687574249532,2.12286543734783,2236.2697
14,2.44247326996889,2.12881789002107,2.92566600410935,-1.08225209168692,3.83895635627369,-25.1689105484328,2.1243305435575,2236.268
15,2.43819417561357,2.12900671262221,2.92529870483233,-1.08153972317602,3.83132800282378,-25.1701286639659,2.13226820010539,2236.2602
16,2.4440725715653,2.13024288902128,2.9239683573813,-1.08123815906511,3.8169112008933,-25.1723245397749,2.13928191408536,2236.2698
17,2.43966524805984,2.12931606657767,2.92496578450929,-1.08146425655928,3.82772018867559,-25.1706781833288,2.13402338663361,2236.259
18,2.43709594788831,2.12885368691976,2.92484083214992,-1.08172799823639,3.82043634425665,-25.1718037613211,2.1389507518106,2236.2555
19,2.43751439959716,2.12845531782433,2.92472106937823,-1.08220732138156,3.81866294780564,-25.1720999846552,2.13934049606098,2236.255
20,2.43778506162846,2.12823359133157,2.92458838515326,-1.08250135589716,3.81854425745615,-25.1721648700195,2.13907621902457,2236.2549
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2249.2291
2,2.25105788700243,2.53445106346054,2.4962874193318,-0.409647654413835,4.05451873779794,-25.1516568220948,2.22471597414294,3394.363
3,2.21469370300444,2.14937900348921,2.89428794252958,-1.14197894648745,3.99533035574391,-25.1560872001403,2.22948984927077,2242.1371
4,2.21366631616664,2.14101924046186,2.90843433165114,-1.10873521356514,3.99820815092775,-25.155872469347,2.23022940129453,2236.4276
5,2.21216015720261,2.13919595475233,2.9284925358589,-1.02926549081802,4.00827975201839,-25.1551316909034,2.23330269617575,2231.6238
6,2.2107821148851,2.15070465967758,2.94231653283692,-1.00551231936287,4.01985111648016,-25.1542947200058,2.23894064107638,2230.8444
7,2.20927146712872,2.16968720321619,2.96157775639175,-0.991873401447313,4.05319386098659,-25.1518873525116,2.25467388834364,2230.1096
8,2.2099157663796,2.17275582476853,2.96596540830553,-0.981679003518666,4.09928036597757,-25.1485689041548,2.26984512548866,2229.6365
9,2.20851952795642,2.16327171048831,2.9779474432312,-0.993690519032065,4.20208390433724,-25.1412641730041,2.27465127090129,2229.5163
10,2.21025705029261,2.16507603782825,2.96575168965,-0.983810614797219,4.22789115243913,-25.1394121945056,2.27933636481688,2228.9441
11,2.21022606048524,2.161852865686,2.96114635112199,-0.986309863575791,4.23449258120411,-25.1389656643115,2.27292273714313,2228.8555
12,2.20852724768444,2.15613190927107,2.95411036119305,-0.995612443598614,4.26748921216077,-25.1367223829593,2.24715114848438,2228.6314
13,2.20413925987342,2.14952445621388,2.94830862970581,-1.00000128250913,4.31946672635038,-25.1332541772965,2.19317435810794,2228.2579
14,2.18895881047142,2.15718907740781,2.95687560372439,-1.02199830892828,4.54528748123379,-25.1178425789388,2.05369308161221,2228.0694
15,2.19044159857036,2.15118529072774,2.96034247724527,-0.99819042913485,4.51377036715727,-25.1200663215132,2.06667741190312,2227.4615
16,2.18964156001759,2.15761948530827,2.96793018462143,-0.988513418290936,4.51821320720167,-25.1197833346115,2.06777013409382,2227.3351
17,2.18386025363053,2.16106570192429,2.98532367977697,-0.993104827958183,4.58866132458885,-25.1150760663603,2.02735201720989,2227.518
18,2.18832143361395,2.1584064080629,2.97190188421131,-0.989561838963681,4.53429960941308,-25.1187084583307,2.05854090116415,2227.3173
19,2.18760960884344,2.16271124800925,2.97540840272555,-0.985041507910529,4.53960610354574,-25.1183790528574,2.05535629212262,2227.2952
20,2.18751971262034,2.16338306256319,2.97576608881509,-0.985266600269518,4.53997708670794,-25.1183902803559,2.05397852224536,2227.2933
21,2.18750132700058,2.16408009991946,2.97600523415894,-0.98586751211948,4.53873296892848,-25.1185700169236,2.05152274386207,2227.2909
22,2.18772044480457,2.1643746366442,2.97607118640579,-0.985966648378279,4.53404047932443,-25.1190147138812,2.05043912178741,2227.289
23,2.18834421532978,2.16382965898785,2.97531084337069,-0.987800265580764,4.52839764233284,-25.119662916673,2.05091053228153,2227.2888
