"trial","execution_state","converged","parameter","estimate"
476,"completed",TRUE,"(etaLcl,etaLvc)",0.0511401354577155
477,"completed",TRUE,"(etaLcl,etaLvc)",0.0720873567633143
478,"completed",TRUE,"(etaLcl,etaLvc)",0.0573740080359358
479,"completed",TRUE,"(etaLcl,etaLvc)",0.0657144057762139
480,"completed",TRUE,"(etaLcl,etaLvc)",0.0583838607628734
476,"completed",TRUE,"CcPropSd",0.359772348858243
477,"completed",TRUE,"CcPropSd",0.343949368736293
478,"completed",TRUE,"CcPropSd",0.404664806108453
479,"completed",TRUE,"CcPropSd",0.364147411106972
480,"completed",TRUE,"CcPropSd",0.353481770667183
476,"completed",TRUE,"etaLcl",0.0872446232873629
477,"completed",TRUE,"etaLcl",0.120459296615864
478,"completed",TRUE,"etaLcl",0.10450856503298
479,"completed",TRUE,"etaLcl",0.104469579059585
480,"completed",TRUE,"etaLcl",0.104570786887887
476,"completed",TRUE,"etaLvc",0.0314808284543929
477,"completed",TRUE,"etaLvc",0.0446655072289553
478,"completed",TRUE,"etaLvc",0.0330038954438023
479,"completed",TRUE,"etaLvc",0.0428602575914561
480,"completed",TRUE,"etaLvc",0.0341052791615659
476,"completed",TRUE,"lcl",2.14917286146858
477,"completed",TRUE,"lcl",2.17631681220312
478,"completed",TRUE,"lcl",2.16933390933622
479,"completed",TRUE,"lcl",2.12594996328641
480,"completed",TRUE,"lcl",2.20449727850142
476,"completed",TRUE,"lka",2.22601099601073
477,"completed",TRUE,"lka",2.37608486129764
478,"completed",TRUE,"lka",1.82906772498195
479,"completed",TRUE,"lka",2.27909693298144
480,"completed",TRUE,"lka",2.08360828146187
476,"completed",TRUE,"lvc",2.90105873643705
477,"completed",TRUE,"lvc",2.95816841406129
478,"completed",TRUE,"lvc",2.94930942096661
479,"completed",TRUE,"lvc",2.9545309010859
480,"completed",TRUE,"lvc",2.94780321880512
476,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.975819431017511
477,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982772068606331
478,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976914703679343
479,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.98206056992203
480,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977635172633755
