parameter,n_converged,median,ci_lower,ci_upper
KA,1,10.0283901086299,10.0283901086299,10.0283901086299
CL,1,9.10439760516346,9.10439760516346,9.10439760516346
V,1,20.4156123637234,20.4156123637234,20.4156123637234
omega2_cl,1,0.0822785548381415,0.0822785548381415,0.0822785548381415
omega_cl_v,1,0.0383542605723203,0.0383542605723203,0.0383542605723203
omega2_v,1,0.0193396726600881,0.0193396726600881,0.0193396726600881
rho_cl_v,1,0.961492115872553,0.961492115872553,0.961492115872553
sigma2_prop,1,0.146365730246779,0.146365730246779,0.146365730246779
