"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2229.0992
2,2.25805895836047,2.59564970613884,2.59156828316711,-0.401624468181827,4.0581615712384,-25.1512495783088,2.29676372923815,3348.7634
3,2.21534529134648,2.15522711146569,2.9011312776232,-1.13966632472357,3.9957606899336,-25.1560440490541,2.23533603454264,2222.176
4,2.21469122689238,2.1505477303044,2.91869250620823,-1.10417283417103,3.99921190528942,-25.1557776914566,2.23992153376926,2216.2428
5,2.21447025447577,2.15718676008849,2.94593790234338,-1.02624744557116,4.01000156426919,-25.1549603109758,2.25301690725377,2211.5288
6,2.2147040375808,2.17052180511252,2.96185565639869,-1.00502983789064,4.02130671534794,-25.154122884654,2.26607072705463,2210.6923
7,2.2181135952119,2.18667528054396,2.97871016006935,-0.995155251398381,4.04979305670177,-25.1520221431012,2.29690105970617,2209.9128
8,2.22555375673244,2.18566160134206,2.97943285110499,-0.988601873288244,4.08572066857384,-25.149385500549,2.33143920792424,2209.4809
9,2.23189939537585,2.17677180712281,2.98163315511738,-1.01305247876583,4.11655860545154,-25.1472334661359,2.34556995881744,2209.6618
10,2.22759808804608,2.18279763670186,2.98014170810817,-0.996478958830631,4.09565551730219,-25.1486921942349,2.33599161598898,2209.4284
11,2.23229942650245,2.18104770612351,2.97385860730607,-0.998107162118241,4.11455847360505,-25.1473409012236,2.3485431261321,2209.3557
12,2.23186081880395,2.17980892495766,2.9738456386675,-0.997447164352796,4.11221700214207,-25.1475167699352,2.34576626834477,2209.3482
13,2.23186177177605,2.17936615879974,2.97363289026541,-0.997545708249839,4.11208247771477,-25.147537887598,2.34414539674821,2209.3459
14,2.23236370367331,2.17821293550952,2.97300769498469,-0.99800290586519,4.11439591998688,-25.1474312492202,2.33808361524271,2209.3369
15,2.23385968201302,2.17712900522075,2.97265674591203,-0.998808712828051,4.12286935399763,-25.1469661638224,2.32593676897635,2209.3183
16,2.23830926667154,2.17569219182714,2.97368685817033,-0.999206348088335,4.15176612586516,-25.1452447153055,2.30317684536968,2209.2808
17,2.24211501845234,2.17768577266968,2.97397451858322,-0.995786755894441,4.18353270025877,-25.143395927518,2.27485941609053,2209.2615
18,2.24264814807355,2.17860558968568,2.97718131401777,-0.995642083545825,4.19150887757687,-25.1428672195568,2.27673795880588,2209.2392
19,2.24202518793411,2.18022787638447,2.97851301532797,-0.995808152952866,4.192125791173,-25.1428057980586,2.28109739620532,2209.2324
20,2.24145386061232,2.18087782904436,2.97875507188482,-0.996764804183012,4.19530352852402,-25.1426413136866,2.27843073915137,2209.2305
21,2.24080234574007,2.18102716624295,2.97882306633767,-0.997066826683916,4.19664788899781,-25.1425837836215,2.27711107427161,2209.23
22,2.23821759031918,2.18108086509408,2.9787103714245,-0.997506073542701,4.19879259597595,-25.1425334333484,2.27526924521727,2209.2286
23,2.23379386550301,2.18094756646372,2.97817333709523,-0.996813280169248,4.2023429980042,-25.1424832895032,2.27400349616941,2209.227
24,2.23029556719491,2.18012815136242,2.97939721353154,-0.997022940481431,4.20555613241745,-25.1424537846542,2.27413951276686,2209.2335
25,2.23333720869,2.18084060260423,2.97833309806005,-0.996840648564263,4.20276243042297,-25.1424794380334,2.27402125134648,2209.2269
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2277.5367
2,2.316366669993,2.5661998541215,2.26226171488721,-0.634103597426898,3.89567658056742,-25.1632807315987,2.14168847874421,3954.4552
3,2.2186593430633,2.14671083219177,2.88342635720363,-1.16633292939005,3.98383839901511,-25.1569294088494,2.22392969908756,2265.7464
4,2.22079259962536,2.14053709887293,2.88518970392095,-1.13799747853565,3.97652098530092,-25.1574591163747,2.21872138946665,2261.4173
5,2.23162313534264,2.1333387419756,2.89538314511949,-1.02952807221016,3.94098138747809,-25.1600495212274,2.19588123608542,2253.4883
6,2.23827891792831,2.1451233407772,2.90914409123482,-1.00993860173951,3.92158220300499,-25.1614750403684,2.18790956247953,2252.8153
7,2.2525229952318,2.15539151251958,2.92017256582483,-1.00379501998771,3.89164616233969,-25.163669473998,2.18187039135796,2252.411
8,2.27755313778154,2.15914063668259,2.92482132245459,-1.00632239878214,3.84669586392506,-25.1669513098758,2.18272721605222,2252.0383
9,2.31601946153183,2.16074597388874,2.92527344935504,-1.01301156616857,3.78114456245205,-25.1717272658484,2.21671004049898,2251.5839
10,2.37628039816458,2.130326997596,2.94802947982605,-1.05200028836035,3.66807472840808,-25.1799852198904,2.30875435356883,2255.0202
11,2.32290932214947,2.15726805737268,2.92787523231622,-1.01746929411924,3.76821686102301,-25.1726714289417,2.2272338146574,2251.5249
12,2.35088795555543,2.15505134040233,2.92270760315118,-1.02507021495623,3.72166267126436,-25.1760599399717,2.27053061149124,2251.2823
13,2.35752859127754,2.15172080133079,2.91897011435109,-1.02463293336492,3.7056119750686,-25.177232644203,2.29720051732028,2251.1956
14,2.35617275906183,2.15260209703922,2.91871805410639,-1.02163424885588,3.68632418996194,-25.1786468268682,2.32809684089262,2251.1168
15,2.33191042893365,2.14665213559089,2.91175139967414,-1.01698162924966,3.6469320093634,-25.1815267227514,2.36622873558957,2251.0099
16,2.30281619429565,2.15124566163402,2.91099862429796,-1.02213942359962,3.60894381823533,-25.1843239474076,2.40344631874739,2250.9428
17,2.30119986572536,2.15003303484711,2.91217285761689,-1.02072098858814,3.61483436725989,-25.1839016244325,2.39166244486957,2250.9317
18,2.30023694840701,2.15061496779062,2.91158813332096,-1.0201781545028,3.61960812277102,-25.1835569507828,2.3831237809717,2250.9287
19,2.29964512871489,2.15078732516051,2.91183105389098,-1.02062015330451,3.61881198610965,-25.1836187951094,2.3841896764979,2250.9283
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2227.6771
2,2.16764359290777,2.2158014122159,3.54508055103097,-0.432453496575852,3.93841646437831,-25.1605754451759,2.13754469045415,2432.9043
3,2.20543499197542,2.13015025734935,3.01458333526976,-1.09714401058971,3.98300557414965,-25.157041577556,2.21700935294664,2220.9065
4,2.20738082768097,2.17314080154764,3.00610244143032,-1.05374146583591,3.98111166165552,-25.1572044253915,2.21107155614682,2213.4128
5,2.2081997147962,2.18882339935876,3.00823869530373,-1.03826810478708,3.981375879949,-25.1572051160817,2.20882834921911,2212.9508
6,2.20883592990459,2.19275859589722,3.01167106080074,-1.03531298896529,3.98236939655629,-25.1571484676305,2.20813595568777,2212.9091
7,2.21398769407658,2.1997231237982,3.01844719273394,-1.03925490653945,3.99011480827519,-25.156672470853,2.20632164806885,2212.8292
8,2.22024867216194,2.20160284295612,3.02148938234442,-1.03822254533541,3.99849761804091,-25.1561662726745,2.20298679894699,2212.7823
9,2.24915586360191,2.20471018863974,3.02810417469611,-1.03681170439902,4.03884858553268,-25.1537532077299,2.18486015589724,2212.6329
10,2.26149250233385,2.20255522871733,3.03278762782295,-1.03360313330954,4.07870832887599,-25.1516850054696,2.14642883882521,2212.5426
11,2.27165522215311,2.20499158889327,3.02982293927101,-1.03419878201355,4.11237362406067,-25.149925958975,2.11617100873069,2212.516
12,2.26255408802788,2.2020403078064,3.02858234479917,-1.03493270525024,4.09500759388945,-25.1508960665119,2.12880630775891,2212.4841
13,2.2600336131286,2.20064845476421,3.02739479697009,-1.03601154082257,4.09406224114315,-25.1509726009464,2.12933919383009,2212.4775
14,2.25630308677017,2.19862551736993,3.0256187459855,-1.03864822596589,4.09968043315756,-25.1507241484292,2.12749511523198,2212.4646
15,2.2508103190336,2.19771820510249,3.02483285982878,-1.03911036482564,4.10969362214555,-25.150285387017,2.12544385633577,2212.45
16,2.24031960382208,2.19889209245766,3.02520914846547,-1.03751608880082,4.12119105172514,-25.1499849327572,2.12558891029067,2212.4371
17,2.24664950824011,2.19858341165119,3.0290604297072,-1.03408988656442,4.14969969077419,-25.1487615941671,2.10752157677299,2212.4581
18,2.24135154387592,2.198841769409,3.0258370080838,-1.03695752818334,4.12583870587163,-25.1497854965561,2.12264346216194,2212.4364
19,2.24200498783709,2.19927435641772,3.02561871436628,-1.03606850359663,4.13018305575703,-25.1496444722448,2.11971340010567,2212.4355
20,2.24177904804422,2.19932403308787,3.02584474306221,-1.0361433830752,4.12837043854425,-25.1497320928284,2.1208422171076,2212.4353
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2263.4365
