"trial","execution_state","converged","parameter","estimate"
166,"completed",TRUE,"(etaLcl,etaLvc)",0.05323047542653
167,"completed",TRUE,"(etaLcl,etaLvc)",0.0595145129728727
168,"completed",TRUE,"(etaLcl,etaLvc)",0.0729361113310444
169,"completed",TRUE,"(etaLcl,etaLvc)",0.0632316795802287
170,"completed",TRUE,"(etaLcl,etaLvc)",0.0613615914520647
166,"completed",TRUE,"CcPropSd",0.369343539541727
167,"completed",TRUE,"CcPropSd",0.360671385355634
168,"completed",TRUE,"CcPropSd",0.355120453202804
169,"completed",TRUE,"CcPropSd",0.383619446016675
170,"completed",TRUE,"CcPropSd",0.353290162294671
166,"completed",TRUE,"etaLcl",0.0789754985966444
167,"completed",TRUE,"etaLcl",0.120279108052373
168,"completed",TRUE,"etaLcl",0.111068949533106
169,"completed",TRUE,"etaLcl",0.104448643568124
170,"completed",TRUE,"etaLcl",0.109756143346923
166,"completed",TRUE,"etaLvc",0.0373957221329771
167,"completed",TRUE,"etaLvc",0.0309482992371819
168,"completed",TRUE,"etaLvc",0.0494272628209387
169,"completed",TRUE,"etaLvc",0.0397991979204322
170,"completed",TRUE,"etaLvc",0.035817443424351
166,"completed",TRUE,"lcl",2.18084060260423
167,"completed",TRUE,"lcl",2.15078732516051
168,"completed",TRUE,"lcl",2.19932403308787
169,"completed",TRUE,"lcl",2.1880315051605
170,"completed",TRUE,"lcl",2.11839441814289
166,"completed",TRUE,"lka",2.23333720869
167,"completed",TRUE,"lka",2.29964512871489
168,"completed",TRUE,"lka",2.24177904804422
169,"completed",TRUE,"lka",2.18924590758585
170,"completed",TRUE,"lka",2.04419391909426
166,"completed",TRUE,"lvc",2.97833309806005
167,"completed",TRUE,"lvc",2.91183105389098
168,"completed",TRUE,"lvc",3.02584474306221
169,"completed",TRUE,"lvc",2.98417973317282
170,"completed",TRUE,"lvc",2.94548474775875
166,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979497190879333
167,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.975459832812804
168,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984380477558732
169,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980722537641575
170,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.9786669086195
