"trial","execution_state","converged","parameter","estimate"
161,"completed",TRUE,"(etaLcl,etaLvc)",0.0755495167526635
162,"completed",TRUE,"(etaLcl,etaLvc)",0.0699216155508917
163,"completed",TRUE,"(etaLcl,etaLvc)",0.0581647857912519
164,"completed",TRUE,"(etaLcl,etaLvc)",0.0656554834489178
165,"completed",TRUE,"(etaLcl,etaLvc)",0.0548623667437624
161,"completed",TRUE,"CcPropSd",0.340716168579402
162,"completed",TRUE,"CcPropSd",0.36767635166842
163,"completed",TRUE,"CcPropSd",0.376638863971063
164,"completed",TRUE,"CcPropSd",0.333661074053404
165,"completed",TRUE,"CcPropSd",0.353900544465932
161,"completed",TRUE,"etaLcl",0.127155023796962
162,"completed",TRUE,"etaLcl",0.120073848111557
163,"completed",TRUE,"etaLcl",0.0865246246029767
164,"completed",TRUE,"etaLcl",0.124249056359235
165,"completed",TRUE,"etaLcl",0.107072217460031
161,"completed",TRUE,"etaLvc",0.0464154854970695
162,"completed",TRUE,"etaLvc",0.0422392530776693
163,"completed",TRUE,"etaLvc",0.0406227511206179
164,"completed",TRUE,"etaLvc",0.0362051971367998
165,"completed",TRUE,"etaLvc",0.0296080817433431
161,"completed",TRUE,"lcl",2.16410488600655
162,"completed",TRUE,"lcl",2.24557942327798
163,"completed",TRUE,"lcl",2.15509069161434
164,"completed",TRUE,"lcl",2.14518601066431
165,"completed",TRUE,"lcl",2.17807447003056
161,"completed",TRUE,"lka",2.41218959437887
162,"completed",TRUE,"lka",2.42965196605989
163,"completed",TRUE,"lka",2.22283108575715
164,"completed",TRUE,"lka",2.26438772329787
165,"completed",TRUE,"lka",2.45311455443732
161,"completed",TRUE,"lvc",2.988844400858
162,"completed",TRUE,"lvc",3.01954328717063
163,"completed",TRUE,"lvc",2.94676340981614
164,"completed",TRUE,"lvc",2.92854706194495
165,"completed",TRUE,"lvc",2.96404898226709
161,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983407418812778
162,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981813783309832
163,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.98108267176469
164,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978901504007958
165,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.974385931706652
