parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.35848518524264,8.35848518524264,8.35848518524264
CL,1,8.60412551613996,8.60412551613996,8.60412551613996
V,1,18.1503204106372,18.1503204106372,18.1503204106372
omega2_cl,1,0.0955730972226686,0.0955730972226686,0.0955730972226686
omega_cl_v,1,0.0508910465571878,0.0508910465571878,0.0508910465571878
omega2_v,1,0.0285960185718049,0.0285960185718049,0.0285960185718049
rho_cl_v,1,0.973465953056078,0.973465953056078,0.973465953056078
sigma2_prop,1,0.133683358161935,0.133683358161935,0.133683358161935
