scenario,trial,n_patients,fit_ok,converged,lka,lcl,lvc,KA,CL,V,omega2_cl,omega_cl_v,omega2_v,rho_cl_v,sigma_prop,sigma2_prop,objf,aic,sh_eta_cl_pct,sh_eta_v_pct,sh_eps_pct,convergence
scenario1,11,100,TRUE,TRUE,2.29147909362885,2.16627842452298,2.97109921133837,9.8895544456996,8.72575000212417,19.5133571150812,0.0937665789944438,0.0569415174705869,0.0360926868122428,0.978803231632716,0.369941362854345,0.13685661195053,2230.34119907198,2795.70431899479,12.8921937428996,15.4596577676463,10.7341102478933,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,12,100,TRUE,TRUE,2.17624663369375,2.21128017483952,2.96331056195954,8.81316506530107,9.12739357663441,19.3619647546411,0.0769591171301859,0.0527360146164514,0.037653731013866,0.979655226294637,0.368269724613273,0.135622590066736,2197.22925228551,2762.59237220832,15.267722784868,17.6495365262647,10.2578028076928,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,13,100,TRUE,TRUE,2.31919142649804,2.2078494283074,2.94943289881168,10.1674498509512,9.09613345621,19.095121790861,0.0970664834806537,0.0465713848272394,0.0238262757306335,0.968403660293064,0.364002717167065,0.132497978105006,2207.01408095781,2772.37720088062,10.9364110729756,14.8498536637731,11.2119036552432,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,14,100,TRUE,TRUE,2.16485659671912,2.26616034611782,3.02741809267622,8.71335230394625,9.64230652534801,20.6438631800672,0.0944903556426761,0.0508786081086898,0.0288939457083667,0.973728886158663,0.368207830000746,0.135577006073858,2189.69959136319,2755.06271128599,11.955943942988,15.1794924346999,10.9485660638743,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,15,100,TRUE,TRUE,2.11275247875672,2.19077720808397,2.9587245734767,8.2709756671421,8.94216033393122,19.2733742999379,0.108051885916077,0.054488347944618,0.0289757785500898,0.97380030881012,0.346646860211644,0.120164045694591,2201.08263010489,2766.44575002769,9.53895178283268,12.789359128679,11.8959879542434,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,16,100,TRUE,TRUE,2.43845714341056,2.15737761141801,2.97224232079279,11.4553531345141,8.64842835539777,19.5356757719904,0.08233811366323,0.035906461786012,0.0171047911559024,0.95678259714473,0.32033947484892,0.102617379146482,2176.91529577374,2742.27841569654,10.8415013459037,15.82583313856,11.8628499398611,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,17,100,TRUE,TRUE,2.00056824283998,2.18115999215065,2.94392172219538,7.39325607034187,8.85657385855955,18.990174658882,0.128288164405457,0.0638974403644126,0.0333344979329384,0.97710943430996,0.335881328966432,0.112816267148257,2200.85811823117,2766.22123815397,7.86326981572659,10.7228450487485,12.565987222707,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,18,100,TRUE,TRUE,2.28480197722032,2.12645810117448,2.91676791446206,9.82374070695373,8.38511492475325,18.4814571730797,0.103959890416035,0.0633567261596217,0.0401320623994304,0.980875940119183,0.319451835806368,0.102049475400058,2188.87184264175,2754.23496256456,9.15757515424954,11.4912500674819,12.5165348576015,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,19,100,TRUE,TRUE,2.39296298089498,2.18648592123873,2.96087005489134,10.9458783706202,8.90386917685294,19.3147693565795,0.117776844299534,0.0765455528041283,0.0512814315325053,0.984940366768996,0.366929687585298,0.134637395631444,2235.12028201202,2800.48340193483,10.4925291012216,12.3455753815919,11.5007086025921,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,20,100,TRUE,TRUE,2.32287392056049,2.13695906878363,2.99252115568752,10.2049604485447,8.47363068214083,19.9358806451695,0.0894026351816359,0.0548046120055218,0.0351078174305662,0.978227870002477,0.352751205754519,0.124433413161267,2218.51865570078,2783.88177562358,12.9985376455292,15.2874288328813,10.9354860561996,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,21,100,TRUE,TRUE,2.09501821541843,2.11126115380224,2.87157058938427,8.12558897986783,8.25865014769354,17.6647404778513,0.061875359213239,0.0382325910650307,0.0251104109353404,0.969946890274709,0.336292612012405,0.113092720894126,2173.62012069062,2738.98324061342,15.7224995621888,19.0376803992985,10.5608344475333,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,22,100,TRUE,TRUE,2.12472750808394,2.13508805319526,2.93174757225124,8.37061625207103,8.45779120961515,18.7603869979001,0.0829940195353906,0.0506568290694591,0.032426002665272,0.976490212610967,0.337304383640766,0.113774247223277,2192.68780043845,2758.05092036125,13.4177689640053,16.2236770362961,11.4992659813385,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,23,100,TRUE,TRUE,2.37061911941662,2.1634691600251,2.91704090092396,10.7040172980071,8.70127146187159,18.4865030493808,0.0889197135024575,0.0394753076150294,0.0189835077717212,0.960811656799789,0.332641846283029,0.110650597898582,2189.89152516119,2755.25464508399,10.1537405278339,14.9103796495019,11.8831565150474,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,24,100,TRUE,TRUE,2.18221875492584,2.14953579874051,2.98489151269933,8.86595583504402,8.58087421989896,19.7843557685873,0.116130711433363,0.0706458305140499,0.0445019734829913,0.982705431549052,0.343586660305525,0.118051793139904,2209.26932553679,2774.6324454596,9.95447800554508,11.9554662261177,11.9401521969556,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,25,100,TRUE,TRUE,2.28812748724933,2.18224697726799,2.96746543560208,9.8564640359191,8.86620605661398,19.442578625923,0.102400145349984,0.0511457694041382,0.0270386557453661,0.97200137994281,0.341478595159068,0.116607630951811,2200.3382449907,2765.7013649135,9.96205222279491,13.360445443667,11.9183166163696,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,26,100,TRUE,TRUE,2.49068804220599,2.14827142899417,3.00882159118345,12.0695776430452,8.57003167807356,20.2635071547948,0.12625379559057,0.0833640289999379,0.0565816108225758,0.986322228348567,0.345689998601735,0.119501575133268,2238.05315589397,2803.41627581678,9.66263719327863,11.1928660408159,12.0471867628571,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,27,100,TRUE,TRUE,2.27758837147643,2.18374135722663,2.97916317673376,9.75313109569943,8.87946544206653,19.6713483132351,0.128917661298494,0.0782100435675734,0.0489781946213176,0.984248886942002,0.34017858497209,0.115721469673614,2223.18541714389,2788.54853706669,8.67405005365334,10.6055417594858,12.4022276212341,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,28,100,TRUE,TRUE,2.35909065656189,2.15324422144723,2.95931719630399,10.5813250177581,8.61275480550715,19.2847995265977,0.115787829833713,0.064820690407221,0.0378048648502777,0.979734384933819,0.346422609165183,0.120008624140813,2219.53613294723,2784.89925287003,9.40646119203451,11.867652495588,12.0077612167476,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,29,100,TRUE,TRUE,2.22921067321717,2.21848730692811,3.02058432068705,9.29252834242752,9.19341352925407,20.5032686686876,0.128315918745416,0.0914830197899336,0.0667665791448853,0.988372516070043,0.359570151894554,0.129290694133473,2216.74855030109,2782.11167022389,10.1090080648278,11.4637227753534,11.8795189195725,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,30,100,TRUE,TRUE,2.15595795396434,2.166444535715,2.95210333470711,8.636159260637,8.72719956724947,19.146182235998,0.10785578528739,0.0563661921990947,0.0309607812329349,0.975418569536276,0.363467499741157,0.132108623368088,2242.7570165761,2808.1201364989,10.5295350948353,13.5053190531337,11.3400991815507,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,31,100,TRUE,TRUE,2.29904945694748,2.1220100845258,2.93729477508878,9.96470606954732,8.34790062024644,18.864743846591,0.126285115443089,0.0735981839670394,0.0444184370275096,0.982673804588073,0.370515469335071,0.137281713016588,2286.46387776654,2851.82699768935,9.71046396327935,11.7814105942582,11.544144929925,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,32,100,TRUE,TRUE,2.66291132418132,2.20343311257348,3.0244669267461,14.3379708759763,9.05605063325776,20.5830295236431,0.129685120572262,0.0786718271201777,0.0492563031405112,0.98433574168282,0.334389721197526,0.111816485642559,2177.13366020959,2742.4967801324,8.48687263840459,10.3794159041062,12.5529169759302,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,33,100,TRUE,TRUE,2.31553263739261,2.20714714218198,2.98964949788591,10.1303172677756,9.08974761049657,19.8787137391639,0.0927959110107112,0.0592894359957726,0.0394006151705961,0.980531156216118,0.337443577393927,0.113868167924411,2184.13668116322,2749.49980108603,11.5835037639807,13.9005893773354,11.6804408704594,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,34,100,TRUE,TRUE,2.30584168648886,2.14562722739324,2.89734048714839,10.0326190195635,8.54740072018385,18.1258752122689,0.120868816277074,0.0729802184986025,0.0455924566997835,0.983108673475463,0.370730743135527,0.13744128390582,2255.61490997678,2820.97802989959,10.1823345781797,12.4224522745575,11.5526602829367,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,35,100,TRUE,TRUE,2.23262752835023,2.16005168330261,2.92714824717054,9.32433387209323,8.67158582307624,18.6743000022516,0.113648423720245,0.0604898780196471,0.0337053881753625,0.977352737870431,0.330461264397434,0.109204647267151,2199.56975683939,2764.93287676219,8.6810480505801,11.5196375041739,12.3243121019961,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,36,100,TRUE,TRUE,2.30284375723513,2.09512133883727,2.91370313738286,10.0025869769756,8.12642696159061,18.4249023349989,0.063768310407599,0.0459034397451508,0.0345545382248643,0.97789050314988,0.360919302683732,0.130262743049712,2224.57848127883,2789.94160120164,18.2120248226086,20.4864122635213,9.65850383941947,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,37,100,TRUE,TRUE,2.34438480026452,2.13080832697731,2.9281716485721,10.426856154866,8.42167152514064,18.693421089652,0.1236124311947,0.0673029010853282,0.0381615318705229,0.979918170722817,0.363393369486113,0.13205474098647,2266.43057031718,2831.79369023998,9.24083503266612,11.7142971063301,11.6685695978002,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,38,100,TRUE,TRUE,2.27671431884758,2.1770848566889,3.01324365549202,9.7446100702805,8.82055555992738,20.3533121018338,0.105597700398041,0.0687118687781535,0.046238400169063,0.983338697547339,0.35017742749985,0.122624230730413,2220.53164396519,2785.89476388799,11.144206125003,13.0221633769364,11.4689353750382,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,39,100,TRUE,TRUE,2.44220718155851,2.16894314087532,2.97199768229957,11.4983917936365,8.74903265790112,19.5308971782433,0.120265087873958,0.0788920187147721,0.0532865884468734,0.985494771284941,0.37048638111546,0.13726015859203,2252.74269605311,2818.10581597591,10.6846104269828,12.4104762818832,11.4144662397488,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,40,100,TRUE,TRUE,2.52791645692602,2.20396597693819,3.00376382587123,12.527377595326,9.0608775658612,20.1612778350839,0.113203130385442,0.0688888795422605,0.043446493016782,0.982296371542726,0.360228392783363,0.129764494967285,2215.1950097325,2780.55812965531,10.4762067000219,12.5904528024633,11.5688241549119,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,41,100,TRUE,TRUE,2.4139498727839,2.14423020809544,2.9264595794747,11.1780258428548,8.53546817337147,18.6614440423478,0.103235110560169,0.051057525380987,0.0267437697404635,0.971705668231486,0.36990416152387,0.136829088712677,2255.16036898054,2820.52348890335,10.8720800358256,14.2992420148175,11.1244599647245,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,42,100,TRUE,TRUE,2.35072626416139,2.20951362920247,3.01090463753814,10.4931877842574,9.1112838528046,20.3057609725587,0.124161965094875,0.0593522972360554,0.0298725221607726,0.974557118993134,0.368025428630135,0.135442716118395,2235.9679198399,2801.3310397627,9.24174454865378,12.3262832628823,11.4807734454059,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,43,100,TRUE,TRUE,2.12617790443895,2.1185165997245,2.88253148592359,8.38276577205217,8.31878823774816,17.8594268902832,0.0870452671533577,0.0528376142821709,0.0335822706401992,0.977272302350537,0.36821442363428,0.135581861772325,2235.91659773675,2801.27971765956,13.1318085487557,16.0067782869812,10.720396397099,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,44,100,TRUE,TRUE,2.2257145739237,2.14757515980947,2.92025228204908,9.26009746447251,8.56406670595834,18.5459656838309,0.0916880364793175,0.0429216053687847,0.0215649999998603,0.965261289698856,0.340892004155423,0.116207358497101,2203.23447234168,2768.59759226449,10.6563740340937,14.8374037162112,11.6456417748481,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,45,100,TRUE,TRUE,2.21793155866703,2.15358870953097,2.94111085455074,9.18830572512985,8.61572230801107,18.9368707415915,0.0857669225676649,0.0524684296328662,0.0336070760422316,0.97728849942931,0.350764977746998,0.123036069613852,2194.16842417599,2759.53154409879,12.9284368438976,15.5681841751671,11.1790098353903,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,46,100,TRUE,TRUE,2.1710960978544,2.17946005292486,2.95292955087606,8.76788924024372,8.84153101083723,19.1620076580447,0.0841761664802004,0.0516950434673918,0.0332559211459276,0.977056868950116,0.341685414012801,0.116748922149099,2169.98074127186,2735.34386119466,12.6279926187773,15.2779527263191,11.3139607890798,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,47,100,TRUE,TRUE,1.94574454389183,2.16682505584893,2.93739081670045,6.99884085983807,8.7305210743077,18.8665557340006,0.100803879304576,0.0613707960385928,0.0388818383407029,0.9802790891363,0.362045399629583,0.131076871392944,2220.40701506723,2785.77013499003,12.3689613950848,14.7718572416089,11.0043246042685,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,48,100,TRUE,TRUE,2.33904783266494,2.21117166418559,2.99199553414573,10.3713565928181,9.12640321092231,19.9254046702881,0.125351101849009,0.0686631157842846,0.0391301581897369,0.980400732768622,0.372746491460674,0.138939946896242,2243.75186116987,2809.11498109267,9.57627909671142,12.0021166598878,11.4580926180745,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,49,100,TRUE,TRUE,2.31853938526214,2.25531990160052,3.06986001302554,10.1608224152999,9.53834415369699,21.5388873002843,0.110616378071774,0.0539462991632988,0.0278041355272741,0.972741044085506,0.358045646800159,0.128196685192544,2189.11247059581,2754.47559051861,10.0323094879729,13.2804994289808,11.4040229684423,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,50,100,TRUE,TRUE,2.4091378900242,2.18612470126744,2.94639966354581,11.1243665824703,8.90065350230247,19.0372895477789,0.117623990285193,0.0712393470807181,0.0446725125108239,0.982769764518566,0.324716617407969,0.105440881620873,2184.27917606717,2749.64229598997,8.6839339248469,10.9317361718044,12.7499214704633,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,51,100,TRUE,TRUE,2.1271084981509,2.17854467992723,2.95538270734471,8.39057035205165,8.8334414151558,19.2090727665178,0.128895852237931,0.0780378190628755,0.0487772544679122,0.984185532615164,0.327196945421985,0.107057841093477,2180.17404901041,2745.53716893321,8.08974577646774,10.0873236943841,12.7975384142909,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,52,100,TRUE,TRUE,2.29170276036942,2.13885394605519,2.93538210827765,9.89176665749802,8.48970239448033,18.8286963615386,0.0981375791485205,0.0601916567313963,0.0384356840034252,0.980056965630374,0.336260119725588,0.113070868117867,2189.46833726044,2754.83145718324,10.5764945566957,12.8711675186855,11.8214375203064,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,53,100,TRUE,TRUE,2.34513481125486,2.15583785710239,2.92425687116457,10.4346793449494,8.63512214728879,18.620383563208,0.0807608786570686,0.049441107064429,0.0317727122769331,0.976024061112364,0.340585819528046,0.115998700463591,2176.81621144416,2742.17933136696,12.8152926535235,15.702826834705,11.2760560335931,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,54,100,TRUE,TRUE,2.09736114575486,2.14821223484944,2.92668975465765,8.14464898820711,8.56952439739223,18.6657399380298,0.0861130129801012,0.0465737803283006,0.0266809862274453,0.971641730178681,0.324462212876333,0.105275727584607,2175.22383096871,2740.58695089151,11.037931510759,14.4495079465684,11.9477064394033,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,55,100,TRUE,TRUE,2.17921374221622,2.17575767455234,2.94776633301407,8.83935351524978,8.80885684103632,19.0633250170503,0.0999142826420677,0.054457351813075,0.0311854158774332,0.975589148620987,0.374378970431392,0.140159613501269,2235.59833394817,2800.96145387098,11.5830825202436,14.5544141057841,10.9528138964114,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,56,100,TRUE,TRUE,2.41276257848495,2.14492121047746,2.96679369015955,11.1647621120323,8.54136824045635,19.4295225480114,0.0844315256489915,0.0514087388627535,0.0328093495189393,0.97675540149012,0.376112325263742,0.141460481215299,2252.79423350086,2818.15735342366,14.4659722280264,17.1262106882528,10.1975077348394,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,57,100,TRUE,TRUE,2.44601124511112,2.15882360686386,2.98571416049764,11.5422157084032,8.66094298928466,19.8006380216629,0.109948568001694,0.0617044804837251,0.0361432686216875,0.978832089813933,0.359540166389752,0.129269131247571,2236.75066991773,2802.11378984053,10.7353792113826,13.2204365255609,11.3655625341004,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,58,100,TRUE,TRUE,2.1322522071187,2.21158211431753,2.96811676549377,8.43384019234747,9.13014991318899,19.4552462835178,0.0971116866772232,0.0508557887567043,0.0281284362870399,0.973042593032247,0.379053087091619,0.143681242833686,2225.7220453977,2791.08516532051,11.8448671562912,15.1413915018035,10.7796111594433,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,59,100,TRUE,TRUE,2.23987528200037,2.21216050538754,2.94025239482753,9.39215984300635,9.13543223784413,18.9206211765728,0.113380433871134,0.0637621617515701,0.0373742069834062,0.979507988242757,0.370748191065183,0.137454221178106,2230.49155120705,2795.85467112985,10.0768237589576,12.7250542073854,11.3870591028775,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,60,100,TRUE,TRUE,2.12941407572973,2.14606155901236,2.93489036907407,8.40993778090452,8.55111393290235,18.8194398294717,0.0683709668432132,0.0483606972032809,0.0357201076380033,0.978588962860337,0.359930467467216,0.129549941411168,2194.3985022985,2759.7616222213,16.7787944756375,19.0889801967206,10.0286012593898,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,61,100,TRUE,TRUE,2.49541046853383,2.20899832740112,3.01247113239709,12.1267101300757,9.10659000130154,20.3375947699595,0.08611936707258,0.0414442206757283,0.0214162441606058,0.965032429985548,0.367603752044685,0.13513251851733,2212.45986334134,2777.82298326414,12.8476635384125,16.9464490233663,10.462163199293,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,62,100,TRUE,TRUE,2.31811851144959,2.22640702445553,3.00681428988731,10.1565468910225,9.26651184445071,20.2228729867714,0.0972459597044417,0.0557480931269832,0.0334675646875232,0.977197118732525,0.320476867589115,0.102705422659731,2141.22548017842,2706.58860010122,9.92233532940459,12.7114810751914,12.3873479399265,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,63,100,TRUE,TRUE,2.24282542985485,2.19840995565028,2.98955498777089,9.41990901517059,9.01067473037354,19.876835088419,0.147496674767401,0.0891282894776379,0.0553941692579608,0.986035225625514,0.366994679024572,0.134685094432349,2230.04172440446,2795.40484432726,8.51691816702279,10.3274359320158,11.9635074249675,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,64,100,TRUE,TRUE,2.3013032641962,2.16526632239478,2.94982829129158,9.98718992393771,8.71692311958374,19.1026733512366,0.116245027957971,0.0709133029631974,0.0447857610572178,0.98281220634509,0.374885577758808,0.140539196411556,2258.04269109105,2823.40581101385,10.8519671530394,12.8692323496607,11.2261430746341,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,65,100,TRUE,TRUE,2.29021138759223,2.25885311388546,3.02789873328647,9.87702534111797,9.57210475500335,20.6537878439711,0.113608505948673,0.0586960680886156,0.031830853539451,0.97606658094549,0.362028893928123,0.13106492003882,2192.73227174115,2758.09539166396,9.84076899926398,12.8106792046367,11.5945641750588,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,66,100,TRUE,TRUE,2.32277088429762,2.17799543899124,2.98468850184548,10.2039090217258,8.82859105965376,19.7803397372926,0.101186845164129,0.0586735755842816,0.0355349739878179,0.978481291394184,0.326111764898531,0.106348883205235,2169.92339597675,2735.28651589955,9.99761936149356,12.5597766996037,12.2191603420672,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,67,100,TRUE,TRUE,2.2247793761905,2.21935820411035,3.04082797447621,9.25144149046901,9.20142353463115,20.9225594105967,0.096222531386489,0.0453917513765686,0.0228910822462841,0.967175725306644,0.366324925476117,0.134193951025083,2206.78076574291,2772.14388566572,11.6339033595453,15.4355071150807,10.8959740117594,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,68,100,TRUE,TRUE,2.2868007571682,2.18538677909023,2.99624186374122,9.84339583949065,8.89408793542803,20.0101944010074,0.104328522576983,0.0635521762982505,0.0402335300409083,0.980922800257037,0.337357415038508,0.113810025481464,2184.72255967407,2750.08567959688,10.3572193383125,12.6478513025782,11.8941544635707,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,69,100,TRUE,TRUE,2.42765102105393,2.22998830443834,2.96925630383054,11.3322316180857,9.29975731296251,19.4774289190905,0.0972889919256311,0.0486168747804195,0.0257835271756517,0.97069774767627,0.325519271732059,0.10596279626897,2141.23942410673,2706.60254402953,9.28826604564235,12.9725585501642,12.3548597958868,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
scenario1,70,100,TRUE,TRUE,2.17535763912249,2.12573088318517,2.90697722979533,8.8053336909428,8.37901933501743,18.3013939631359,0.0726806507110855,0.0298546224880477,0.0136797222155879,0.946811536890126,0.361672999548207,0.130807358602198,2235.12137096436,2800.48449088716,13.6077522212129,19.6524085794202,10.4300594129668,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
