"trial","execution_state","converged","parameter","estimate"
441,"completed",TRUE,"(etaLcl,etaLvc)",0.0461716392242512
442,"completed",TRUE,"(etaLcl,etaLvc)",0.0710074044547044
443,"completed",TRUE,"(etaLcl,etaLvc)",0.0557502727295548
444,"completed",TRUE,"(etaLcl,etaLvc)",0.076775115294693
445,"completed",TRUE,"(etaLcl,etaLvc)",0.0563530818221755
441,"completed",TRUE,"CcPropSd",0.362073828288381
442,"completed",TRUE,"CcPropSd",0.319290875109673
443,"completed",TRUE,"CcPropSd",0.341401386817543
444,"completed",TRUE,"CcPropSd",0.33083316443178
445,"completed",TRUE,"CcPropSd",0.385889584029656
441,"completed",TRUE,"etaLcl",0.0720929757582314
442,"completed",TRUE,"etaLcl",0.123288212484874
443,"completed",TRUE,"etaLcl",0.0912071291453461
444,"completed",TRUE,"etaLcl",0.123232081633497
445,"completed",TRUE,"etaLcl",0.0848146167320364
441,"completed",TRUE,"etaLvc",0.031075067482795
442,"completed",TRUE,"etaLvc",0.042418711337835
443,"completed",TRUE,"etaLvc",0.0355903010088459
444,"completed",TRUE,"etaLvc",0.0493626878524176
445,"completed",TRUE,"etaLvc",0.038962269820588
441,"completed",TRUE,"lcl",2.14691340015068
442,"completed",TRUE,"lcl",2.13047725510743
443,"completed",TRUE,"lcl",2.14683495793233
444,"completed",TRUE,"lcl",2.24015241206354
445,"completed",TRUE,"lcl",2.19081960397017
441,"completed",TRUE,"lka",2.28900934275634
442,"completed",TRUE,"lka",2.28957824690451
443,"completed",TRUE,"lka",2.24619819126829
444,"completed",TRUE,"lka",2.39730306636473
445,"completed",TRUE,"lka",2.33822652334604
441,"completed",TRUE,"lvc",2.96888347165745
442,"completed",TRUE,"lvc",2.94528951165181
443,"completed",TRUE,"lvc",2.96878439226362
444,"completed",TRUE,"lvc",3.03099547936153
445,"completed",TRUE,"lvc",2.94642870729245
441,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.975489900147844
442,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981892911525288
443,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978513389554485
444,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984371848915726
445,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980302691136226
