"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2258.5642
2,2.37233218639291,2.40171058077547,2.47804592494542,-0.390150115614161,4.12711997341125,-25.1460974288521,2.31331930053438,3146.924
3,2.22895442481681,2.14713073683493,2.87979923221164,-1.11684088075888,4.00504426933195,-25.1553465688855,2.23892318866332,2249.0339
4,2.23420083952555,2.12902884133064,2.89805821115576,-1.07834267899837,4.01245098043409,-25.1547861285081,2.24522202318403,2240.2314
5,2.24632181494023,2.11875927650944,2.91266928660404,-1.013543023869,4.02896177312503,-25.1535472619678,2.25867425588181,2235.8884
6,2.2561631023149,2.12668387078925,2.92520151264496,-0.988831266453345,4.0448372904921,-25.1523691726588,2.27232288799371,2234.6181
7,2.28687014839592,2.15473381696314,2.95731217476754,-0.96463608554367,4.09532880631067,-25.1486334178787,2.31506556315836,2232.3508
8,2.33400533774951,2.15456345163844,2.96086991583583,-0.958347486365457,4.16190700208385,-25.1437213565391,2.36297769569774,2230.9189
9,2.38803309693824,2.15099024807611,2.97217569129885,-0.996850188574924,4.2220311697269,-25.1394784296899,2.37308742375133,2230.7607
10,2.41088992128405,2.15435539205119,2.95384930866593,-0.984398924222374,4.24647133132529,-25.137733011462,2.37840659810667,2230.4031
11,2.39524832222252,2.14866865683649,2.95619081851777,-0.981869353758697,4.22713395815993,-25.1391316085548,2.36974145362425,2230.1747
12,2.39688707814027,2.14814547174989,2.95639119180493,-0.982832140198262,4.22760658326122,-25.1391219083977,2.36587827551884,2230.1491
13,2.42876627428193,2.14343178624928,2.95746281803987,-0.990192967035447,4.24645341512906,-25.1381002976803,2.31765044068531,2229.9201
14,2.45523566020371,2.14490006083056,2.96109800667405,-0.989694576218065,4.26852296289301,-25.1367622211742,2.28569619919496,2229.7809
15,2.49445178110373,2.14864106170468,2.97261016707785,-0.974503285959789,4.34849119997581,-25.1314961478766,2.24480539931929,2229.6029
16,2.49535188394465,2.15533459451196,2.97683330610114,-0.980193672560834,4.36825705336183,-25.1303740295862,2.21273449595151,2229.4927
17,2.48453273603847,2.15680925817177,2.97620892545023,-0.98102629342474,4.37822396255337,-25.1297317679241,2.21098652729456,2229.4436
18,2.45981283654196,2.15744148880478,2.9756946101853,-0.984287367380915,4.40725679868676,-25.1278863282812,2.20066506198391,2229.3672
19,2.44093355012936,2.15390906875573,2.97425798203412,-0.989136473776484,4.43894989667423,-25.1260275356192,2.17079330675575,2229.3157
20,2.4361074047804,2.15021228763586,2.96839510900323,-0.98426522041191,4.45541125800788,-25.1249746156443,2.17020617975472,2229.3232
21,2.43886863056997,2.15232736014788,2.97174948709243,-0.987052254254703,4.44599307182422,-25.1255770321856,2.17054209798755,2229.3059
22,2.43901595576129,2.15161055609176,2.97200061464091,-0.985935236634102,4.44513327661773,-25.1256496055607,2.17221503752313,2229.3024
23,2.43855478659125,2.15150318350584,2.97217142907501,-0.985436277604969,4.44503288431112,-25.1256691179901,2.17296659055398,2229.302
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2260.9023
2,2.24784871714144,1.97929091944452,3.17864937064455,-0.249910474766017,4.00437086137776,-25.1550878623226,2.30071489457325,2428.8058
3,2.21935407390929,2.08685520178747,2.98221461219902,-0.999963053108454,3.99327251984982,-25.1561719776439,2.24510125023936,2242.2385
4,2.23093843054095,2.15327671247799,2.94488943732385,-0.922838897709433,4.00047527665322,-25.155617718297,2.25849310614595,2239.7053
5,2.22732093942588,2.13238096773694,2.96625752766807,-0.961200696686527,4.00006298610785,-25.1556586595706,2.25759595269091,2236.2712
6,2.22841742773217,2.13743470390831,2.97260972017376,-0.96970612240395,4.00304049102824,-25.1554408775456,2.26268619490857,2235.8359
7,2.23965099583679,2.16047220870993,2.99522301547483,-0.971853297265162,4.02051374744398,-25.1541473873073,2.2940256399611,2234.7667
8,2.25572054036978,2.16625390681416,3.00359525593082,-0.964205570249238,4.03893197107383,-25.1527800827603,2.3274399967426,2234.1861
9,2.2962845030974,2.15498932740771,3.00046339010873,-0.960626270128277,4.07321306548092,-25.1502591343113,2.39521541774506,2233.5075
10,2.31409845823402,2.15684513441735,3.00731177422995,-0.934061304032522,4.07338185432929,-25.1503013785003,2.41413929741807,2233.4989
11,2.3054536394991,2.15594454187165,3.003988366323,-0.946952844110836,4.07329994388394,-25.1502808780919,2.40495585060461,2233.4408
12,2.31862857159638,2.16134685639388,2.9957152122936,-0.943661994821185,4.07648819747412,-25.150079383883,2.42031039229193,2233.635
13,2.30812454757799,2.15703973427155,3.00231117863263,-0.946285701700596,4.0739462874255,-25.150240029873,2.40806862334131,2233.4275
14,2.31184419515418,2.1553635749401,3.0014850950876,-0.946780286958365,4.07591549599655,-25.1501000887211,2.41329483912595,2233.42
15,2.31705606985296,2.15535630762927,3.00203780353384,-0.947168438720027,4.0739563633815,-25.150273584741,2.41792246578938,2233.409
16,2.34114717271857,2.15269845094586,3.00051656719772,-0.949876345427115,4.04800196347719,-25.1524097034639,2.4308482176415,2233.3687
17,2.35001483591707,2.15633812814883,3.0038779639473,-0.950192511255818,4.03236430650215,-25.1537085815362,2.43839050701552,2233.3482
18,2.34964605233099,2.15695501047396,3.00381445988192,-0.949765464758311,4.02413463271187,-25.1543881586397,2.43896772847977,2233.3403
19,2.34450854862035,2.15731202545006,3.00298815985264,-0.950366847318929,4.00669482155035,-25.1558673343334,2.44308432249111,2233.3256
20,2.34348582348871,2.16705940790357,2.98159511156552,-0.948226354101667,3.94377091925878,-25.1615038043957,2.50022398195651,2234.3795
21,2.34446791648173,2.15769928198929,3.00213822933202,-0.950281807053039,4.00419489987877,-25.1560912672611,2.44535444032872,2233.3239
22,2.33757927935051,2.15724388785381,3.00076017687404,-0.951285257922254,3.99133700428302,-25.1572164630471,2.45105952291541,2233.3141
23,2.34473384890912,2.15544469281076,2.99950543037257,-0.94503692025866,3.94555212425413,-25.1613583166108,2.49745166867583,2233.3145
24,2.3411028901847,2.15635778798511,3.00014221679545,-0.948207964437751,3.96878804476974,-25.1592563174326,2.47390755955601,2233.3024
25,2.33634183371021,2.15717112673609,3.00021928731871,-0.950475682788957,3.9569913610365,-25.1603911065171,2.48856698722474,2233.2937
26,2.335444035923,2.15583402369507,2.9990584635075,-0.951060794492801,3.96072932340499,-25.1601302922881,2.49002463382036,2233.2908
27,2.33449555398606,2.15572700849707,2.99902537737195,-0.950629705036414,3.96341646039954,-25.1599584490132,2.49021002550018,2233.2901
28,2.33232414642921,2.155901927697,2.99904362277301,-0.949999365274057,3.96520418950376,-25.1599566941429,2.48977709726444,2233.29
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2212.1594
2,2.29646059601799,2.73059180728175,2.2120186643129,-0.893595013687933,3.92863674279009,-25.1609578943468,2.19478464426528,5395.4748
3,2.2151459670955,2.14216391790053,2.89830636601055,-1.1918415486861,3.98764108083043,-25.1566576363418,2.22841955231982,2204.1003
4,2.21618976766626,2.14517868967533,2.89642082988637,-1.18056868371564,3.98424319731719,-25.1569091640351,2.22704475190482,2203.2511
5,2.22091351376388,2.15202780906645,2.89970814088059,-1.12309615717665,3.96518328492301,-25.1583229977981,2.22004637350736,2200.6961
6,2.22509880566584,2.15944801723109,2.91357054099304,-1.09976086470456,3.94791579281209,-25.1596201315428,2.21780475565905,2200.0287
7,2.22864987231397,2.16397643918628,2.92077433162023,-1.09368436450124,3.93615437575755,-25.1605097314859,2.21831719457789,2199.8928
8,2.23324264085031,2.16758574880345,2.92548988207572,-1.09254284135015,3.92311767824596,-25.1614997541194,2.22051906797794,2199.7946
9,2.2450016001535,2.17284727502577,2.93063908983191,-1.09380340665232,3.8921719323053,-25.1638544107063,2.22820037930108,2199.5955
10,2.27248536398394,2.15789864144535,2.93136803283247,-1.10926457355497,3.82232183752088,-25.1692046697201,2.25979205142734,2199.5852
11,2.25890049534319,2.16528755749053,2.93100772574461,-1.10162231892416,3.85684783505326,-25.1665601059571,2.24417669689932,2199.4432
12,2.27672405732761,2.16755045724337,2.92884136036564,-1.10391452256023,3.8110414410971,-25.1700601190087,2.26124264224301,2199.1743
13,2.28484942481842,2.16364812705146,2.92203544518852,-1.10850792444036,3.78960518041538,-25.1717253081547,2.27654848174951,2199.0337
14,2.28598565149735,2.15999281430449,2.91726796476063,-1.11167452617476,3.7844256213717,-25.172157623259,2.28736182530631,2198.9732
15,2.28603792109127,2.1583875789637,2.91489881238545,-1.11357166473697,3.7772415097124,-25.1727677323913,2.30327495757131,2198.8988
16,2.28576858720159,2.1594417757168,2.91450726723925,-1.11241572710523,3.74714403037409,-25.1752617568753,2.35085800620691,2198.7289
17,2.2790985888395,2.15535367016125,2.91447455794129,-1.10854574165906,3.6934406855485,-25.1796691094522,2.39686528703636,2198.6717
18,2.27056592362587,2.16249256808973,2.91659843697847,-1.10433890349329,3.69707477357039,-25.1794772324315,2.40290578694137,2198.6192
19,2.26840299347298,2.16273614500303,2.91736027750386,-1.10530743245602,3.70568534305379,-25.1788099866267,2.39512701879018,2198.6096
20,2.26184042084294,2.16254877417709,2.91723637573045,-1.10652113881912,3.70895818259221,-25.1786346275731,2.38998167482248,2198.5982
21,2.25326014075625,2.16166815843579,2.91551743129014,-1.10789345772789,3.70598075401029,-25.1790225773731,2.39022151972866,2198.5905
22,2.25055852723344,2.16117467864342,2.91480187839146,-1.10761147851188,3.70527610154987,-25.1792760242019,2.39360880796533,2198.5893
23,2.25024570770383,2.16136949306216,2.91515316960743,-1.107412136788,3.70190631943699,-25.1796725887047,2.3965373642288,2198.5897
24,2.2505153677266,2.16120155706194,2.91485034581181,-1.10758397546402,3.70481117490566,-25.1793307379481,2.39401285896636,2198.5893
25,2.25054654122026,2.1611821431652,2.91481533848825,-1.10760384052158,3.705146984762,-25.1792912189928,2.39372101871521,2198.5893
26,2.25055581156981,2.16117636987552,2.9148049280373,-1.10760974797712,3.70524684763871,-25.1792794668763,2.39363423148587,2198.5893
27,2.25055794526732,2.16117504107409,2.9148025319299,-1.10761110765866,3.70526983244307,-25.1792767619663,2.39361425622025,2198.5894
28,2.25055852683493,2.1611746788916,2.91480187883898,-1.10761147825793,3.705276097257,-25.1792760247071,2.39360881169611,2198.5893
29,2.25055852714941,2.16117467869575,2.91480187848582,-1.10761147845833,3.70527610064467,-25.1792760243084,2.393608808752,2198.5893
30,2.25055852708296,2.16117467873714,2.91480187856045,-1.10761147841598,3.70527609992877,-25.1792760243927,2.39360880937417,2198.5893
31,2.25055852703054,2.16117467876978,2.91480187861931,-1.10761147838258,3.70527609936416,-25.1792760244591,2.39360880986485,2198.5893
32,2.2505585269892,2.16117467879552,2.91480187866573,-1.10761147835624,3.70527609891887,-25.1792760245115,2.39360881025184,2198.5893
33,2.2505585269566,2.16117467881583,2.91480187870234,-1.10761147833546,3.70527609856767,-25.1792760245528,2.39360881055705,2198.5893
34,2.25055852693089,2.16117467883184,2.91480187873122,-1.10761147831908,3.7052760982907,-25.1792760245854,2.39360881079776,2198.5893
35,2.25055852691061,2.16117467884447,2.91480187875399,-1.10761147830616,3.70527609807225,-25.1792760246111,2.3936088109876,2198.5893
36,2.25055852693089,2.16117467883184,2.91480187873122,-1.10761147831908,3.7052760982907,-25.1792760245854,2.39360881079776,2198.5893
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2228.8054
2,2.29463357379312,1.60696890620451,3.36649920207458,-0.470654556445689,4.03847935635314,-25.1531941476465,2.21139886258681,2538.3214
3,2.21743786333063,2.08025342923431,2.95948455361798,-1.15306342530822,3.99364920077752,-25.156236843003,2.22859259032912,2228.4292
4,2.2196458664307,2.09620916412501,2.94196018097325,-1.15091601004804,3.9946525362598,-25.1561663264195,2.22854260903844,2224.8765
5,2.22474314668241,2.10205357922776,2.93468357042674,-1.13025636269086,3.99794382198615,-25.1559402617393,2.22837702166472,2223.7524
6,2.23128594982076,2.10333060843173,2.93521098510094,-1.10423006186563,4.00302584958781,-25.1555929612142,2.22859747897203,2223.232
7,2.24256630168689,2.11341986789494,2.94638410301807,-1.08891025919111,4.01639159652659,-25.1546831072731,2.23197330971838,2222.8321
8,2.27021231112082,2.11819141334667,2.95705051341892,-1.07774256891033,4.0502609775789,-25.1523936079526,2.23774647368982,2222.3934
9,2.30541584559104,2.12130301263534,2.96468194320969,-1.07690597529239,4.09685095522653,-25.1492969198843,2.2385185804918,2222.0524
10,2.34138269767126,2.11268215054765,2.96711672294308,-1.07710257051033,4.15630329761523,-25.1456026863343,2.20868334367103,2221.7687
11,2.39068890213798,2.11613797326647,2.96472156924804,-1.08190204362119,4.24243462409137,-25.1402892018284,2.16216371432787,2221.593
12,2.37757654725881,2.11198545973836,2.96443970087382,-1.08479773932908,4.22895930738964,-25.1412479934116,2.15560472295729,2221.4449
13,2.36688681264495,2.11080276193993,2.96391435352735,-1.08922821666843,4.22365308405601,-25.1417393064532,2.14155882185963,2221.3653
14,2.36672528415497,2.11458582179829,2.96861077469822,-1.09325122723601,4.24338802094768,-25.1406981658922,2.11716305014023,2221.2819
15,2.35542504524721,2.11758298069608,2.97038992073806,-1.08921898176818,4.25645386293529,-25.1401180598819,2.10003772947755,2221.2164
16,2.35725892064769,2.11948830842875,2.97474205617978,-1.08502638130113,4.30982871416492,-25.1370714800062,2.07552804408886,2221.1617
17,2.27557628853201,2.12762028511267,2.9586747335078,-1.10489379755218,4.34597982005794,-25.1360468840512,2.07420985732137,2221.9749
18,2.34411808634644,2.12079655420117,2.97215719793723,-1.08822258615138,4.31564458566713,-25.1369066463651,2.07531597851946,2221.1309
19,2.33151695956994,2.11898885411884,2.97068557449128,-1.08615795875514,4.31945316207676,-25.1368204602763,2.0803671482992,2221.0868
20,2.31351197970139,2.1166355497109,2.96953596015521,-1.08579018114354,4.32489255177625,-25.1367990361797,2.0855258095912,2221.0674
21,2.31722204113881,2.11632268491734,2.96905293210403,-1.08449827188915,4.32557944021196,-25.1367365150768,2.08752233803217,2221.0659
22,2.31687913043153,2.11649181554408,2.96922910529765,-1.08480572789193,4.32526181000109,-25.1367973260561,2.08710389587744,2221.0657
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2230.9807
2,2.13810912620855,2.7722191825144,2.56953863471047,-0.562278285288873,3.87849533465926,-25.1647641607114,2.13073757190144,3567.3554
3,2.20639557070246,2.1624244757657,2.90325694257053,-1.15973823643685,3.98237413130829,-25.1570521877677,2.22292106821965,2220.6438
4,2.19802553426268,2.17170455966213,2.91849271488633,-1.12196161974869,3.97450971649868,-25.1576333970061,2.21735056270441,2214.3028
5,2.15941676602532,2.2142709029601,2.97324602381464,-1.014201048552,3.94456837909372,-25.1598701321367,2.19900031948335,2204.4771
6,2.13493888847228,2.22874504372107,2.98940988730867,-0.994801876133185,3.93138156624831,-25.1608702164897,2.19525379992589,2203.7131
7,2.10565084069112,2.23433294126151,2.99416266468177,-0.986966955315061,3.91779237771685,-25.1619072273979,2.19496143348247,2203.3314
8,2.04796683309378,2.2358505997081,2.99099009472709,-0.984167639528136,3.89235793531995,-25.1638550044267,2.19971264628984,2202.8042
9,1.99215346384857,2.23958460577845,2.97252219543333,-0.981839150337242,3.86348280463836,-25.1660723169758,2.21431982030036,2202.6907
10,1.980372366878,2.22625633541695,2.96993395271778,-0.996208183041968,3.8597239546619,-25.1663667833782,2.21926706211439,2202.3357
11,1.99294710663723,2.22144222089092,2.96657000232658,-1.00278298301654,3.86464364206248,-25.1659935599203,2.22204859483281,2202.2707
12,1.98203401295467,2.21877562149989,2.96096002831504,-1.00707804675288,3.85103983128995,-25.1670349014884,2.23889139301675,2202.2061
13,1.98152463482227,2.21892628089293,2.95916825172097,-1.00880112850479,3.83270031635025,-25.1684263821403,2.26247081217093,2202.117
