"trial","execution_state","converged","(etaLcl,etaLvc)","CcPropSd","etaLcl","etaLvc","lcl","lka","lvc","rho_(etaLcl,etaLvc)"
446,"completed",TRUE,0.057036843555396,0.373576339299829,0.0750924499412747,0.044852618646532,2.15150318350584,2.43855478659125,2.97217142907501,0.982796146038445
447,"completed",TRUE,0.0416425106830727,0.38704126892914,0.0706822169475043,0.0260230459936924,2.155901927697,2.33232414642921,2.99904362277301,0.970963176725895
448,"completed",TRUE,0.055871378875447,0.330647060620606,0.107774154195061,0.0304640262380897,2.16117467883184,2.25055852693089,2.91480187873122,0.975075911493934
449,"completed",TRUE,0.0708123271705825,0.338267437163877,0.0980040253875796,0.0527015908469969,2.11649181554408,2.31687913043153,2.96922910529765,0.985314894104719
450,"completed",TRUE,0.0600686496892858,0.365644545502874,0.114708052526618,0.0329613802921034,2.22063830932076,2.00069908349913,2.96119861224698,0.976895752064513
