"timestamp","phase","round_id","client","endpoint","url","attempt","ok","status","request_bytes","response_bytes","elapsed_sec","request_start_ts_utc","request_end_ts_utc","request_start_epoch_sec","request_end_epoch_sec","curl_namelookup_sec","curl_connect_sec","curl_pretransfer_sec","curl_starttransfer_sec","curl_total_sec","curl_ttfb_sec","curl_response_transfer_sec","client_compute_sec","net_overhead_sec"
"2026-05-22T11:48:53.776Z","init",1,"http://client1:8000","init","http://client1:8000/init",1,TRUE,200,2713,387,0.366718292236328,"2026-05-22T11:48:53.345003Z","2026-05-22T11:48:53.711721Z",1779450533.345,1779450533.71172,6e-04,0.000721,0.000766,0.352808,0.352848,0.352042,3.99999999999845e-05,NA,NA
"2026-05-22T11:48:53.776Z","init",1,"http://client2:8000","init","http://client2:8000/init",1,TRUE,200,2713,387,0.36229681968689,"2026-05-22T11:48:53.346834Z","2026-05-22T11:48:53.709131Z",1779450533.34683,1779450533.70913,0.000563,0.000688,0.000729,0.348059,0.348112,0.34733,5.29999999999697e-05,NA,NA
"2026-05-22T11:48:53.776Z","init",1,"http://client3:8000","init","http://client3:8000/init",1,TRUE,200,2713,387,0.365087509155273,"2026-05-22T11:48:53.349576Z","2026-05-22T11:48:53.714663Z",1779450533.34958,1779450533.71466,0.000518,0.000673,0.000723,0.343129,0.343177,0.342406,4.79999999999925e-05,NA,NA
"2026-05-22T11:48:59.682Z","run_bootstrap",1,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,255,5.60897016525269,"2026-05-22T11:48:53.992805Z","2026-05-22T11:48:59.601776Z",1779450533.99281,1779450539.60178,0.000732,0.000846,0.000893,5.596277,5.596329,5.595384,5.2000000000163e-05,5.5352,0.0737701652526859
"2026-05-22T11:48:59.682Z","run_bootstrap",1,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1108,253,5.21334934234619,"2026-05-22T11:48:53.993053Z","2026-05-22T11:48:59.206402Z",1779450533.99305,1779450539.2064,0.000809,0.000905,0.000942,5.200174,5.200224,5.199232,5.00000000007716e-05,5.1408,0.0725493423461918
"2026-05-22T11:48:59.682Z","run_bootstrap",1,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1108,255,5.68153882026672,"2026-05-22T11:48:53.994757Z","2026-05-22T11:48:59.676296Z",1779450533.99476,1779450539.6763,0.000597,0.000678,0.000714,5.669644,5.669686,5.66893,4.19999999996534e-05,5.6134,0.0681388202667232
"2026-05-22T11:49:03.436Z","run_bootstrap",2,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,255,3.69290018081665,"2026-05-22T11:48:59.736622Z","2026-05-22T11:49:03.429522Z",1779450539.73662,1779450543.42952,0.000712,0.000831,0.000869,3.670823,3.670866,3.669954,4.30000000002373e-05,3.5591,0.13380018081665
"2026-05-22T11:49:03.436Z","run_bootstrap",2,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1108,253,3.55716562271118,"2026-05-22T11:48:59.737197Z","2026-05-22T11:49:03.294363Z",1779450539.7372,1779450543.29436,0.000751,0.000822,0.000844,3.536437,3.536484,3.535593,4.70000000003523e-05,3.4267,0.130465622711182
"2026-05-22T11:49:03.436Z","run_bootstrap",2,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1108,255,3.39772963523865,"2026-05-22T11:48:59.736475Z","2026-05-22T11:49:03.134205Z",1779450539.73648,1779450543.13421,0.000655,0.000759,0.000794,3.383444,3.383486,3.38265,4.20000000000975e-05,3.2741,0.123629635238648
"2026-05-22T11:49:07.214Z","run_bootstrap",3,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,260,3.75369381904602,"2026-05-22T11:49:03.456167Z","2026-05-22T11:49:07.209861Z",1779450543.45617,1779450547.20986,0.000516,0.000575,0.000593,3.735575,3.735607,3.734982,3.2000000000032e-05,3.7286,0.0250938190460204
