"iter","objf","t(as.data.frame(as.list(x$par)))"
1,2262.4318,2.21156569460688
1,2262.4318,2.11625551480255
1,2262.4318,2.92852352386054
1,2262.4318,0.3
1,2262.4318,0.104907498512821
1,2262.4318,0.04044436916925
1,2262.4318,0.0639013320160261
1,2262.4318,0.981019437420317
2,3751.4826,2.30903801048209
2,3751.4826,2.60338096529655
2,3751.4826,2.40910913538113
2,3751.4826,0.598734319315814
2,3751.4826,0.116138207363484
2,3751.4826,0.0417613012093011
2,3751.4826,0.0683617051981265
2,3751.4826,0.981608514831245
3,2253.0852,2.21840292605257
3,2253.0852,2.15042510868374
3,2253.0852,2.89208901054905
3,2253.0852,0.314896208071555
3,2253.0852,0.105653340668145
3,2253.0852,0.0405350374488936
3,2253.0852,0.0642026574122238
3,2253.0852,0.981061195672917
4,2247.8536,2.21981973901594
4,2247.8536,2.14583584936238
4,2247.8536,2.90229160033409
4,2247.8536,0.324643325250771
4,2247.8536,0.106317358144579
4,2247.8536,0.040598174123178
4,2247.8536,0.0644561447827788
4,2247.8536,0.981090311595735
5,2240.0194,2.22680810159744
5,2240.0194,2.14864471497777
5,2240.0194,2.92771711291788
5,2240.0194,0.361091228376574
5,2240.0194,0.108368058229467
5,2240.0194,0.0406772500000666
5,2240.0194,0.0651406411050265
5,2240.0194,0.981127820085225
6,2239.1163,2.2311618282072
6,2239.1163,2.16627158870787
6,2239.1163,2.94774240507246
6,2239.1163,0.370688798480317
6,2239.1163,0.108053702291068
6,2239.1163,0.0402288218520942
6,2239.1163,0.0646731415710912
6,2239.1163,0.98092425852791
7,2238.773,2.24179925563251
7,2238.773,2.18069695409248
7,2238.773,2.96257613415086
7,2238.773,0.374292947699209
7,2238.773,0.106093130777754
7,2238.773,0.0390655569520649
7,2238.773,0.0631149726319991
7,2238.773,0.980373932881725
8,2238.5403,2.25817859673204
8,2238.5403,2.18575869692958
8,2238.5403,2.96878222631034
8,2238.5403,0.376402575430913
8,2238.5403,0.103591290108888
8,2238.5403,0.0375040031746548
8,2238.5403,0.0610578957036148
8,2238.5403,0.979583358265264
9,2238.1493,2.29407459460028
9,2238.1493,2.1860305377725
9,2238.1493,2.9753507326346
9,2238.1493,0.375156003299995
9,2238.1493,0.0995567490019845
9,2238.1493,0.0341259557749719
9,2238.1493,0.0569842615759475
9,2238.1493,0.977635942447519
10,2238.6204,2.36092740595494
10,2238.6204,2.19630756121624
10,2238.6204,2.96180595807741
10,2238.6204,0.378145643448607
10,2238.6204,0.0942738381986081
10,2238.6204,0.0288738090397496
10,2238.6204,0.0508032391045851
10,2238.6204,0.973741698988777
11,2237.9725,2.31663802522225
11,2237.9725,2.1894991264642
11,2237.9725,2.97077924828235
11,2237.9725,0.376162380020402
11,2237.9725,0.0976252359971264
11,2237.9725,0.03222905857435
11,2237.9725,0.0547670685416174
11,2237.9725,0.97637047322423
12,2237.8357,2.33023307648053
12,2237.8357,2.18312147029051
12,2237.8357,2.96736178297183
12,2237.8357,0.373373342803014
12,2237.8357,0.0969406403318621
12,2237.8357,0.0310184529128305
12,2237.8357,0.0534913988525438
12,2237.8357,0.97548578857345
13,2237.752,2.33387164811292
13,2237.752,2.17881722273517
13,2237.752,2.96324070358294
13,2237.752,0.371003264440517
13,2237.752,0.0975310092195284
13,2237.752,0.0304018647874613
13,2237.752,0.0530922033399293
13,2237.752,0.975010467875874
14,2237.5987,2.33151521760767
14,2237.5987,2.17639116610288
14,2237.5987,2.95950765699967
14,2237.5987,0.368671538529015
14,2237.5987,0.0997713557691574
14,2237.5987,0.0294611002721935
14,2237.5987,0.0528199446703582
14,2237.5987,0.974250245568105
15,2237.4086,2.3068285218694
15,2237.4086,2.1765023416206
15,2237.4086,2.95609030357155
15,2237.4086,0.368428375205461
15,2237.4086,0.102212051350163
15,2237.4086,0.028117560384289
15,2237.4086,0.0521660451379939
15,2237.4086,0.973078870460929
16,2237.5135,2.24701004437797
16,2237.5135,2.181377696121
16,2237.5135,2.94846378692368
16,2237.5135,0.361644503817995
16,2237.5135,0.10169109007669
16,2237.5135,0.0272312933379054
16,2237.5135,0.0511623477889272
16,2237.5135,0.972243123157795
17,2237.363,2.28550409515515
17,2237.363,2.17824033536618
17,2237.363,2.95337156009691
17,2237.363,0.365995536852739
17,2237.363,0.102020750419475
17,2237.363,0.0277975399273081
17,2237.363,0.0518040124393255
17,2237.363,0.972782973946678
18,2237.3236,2.25950221452021
18,2237.3236,2.17811077480488
18,2237.3236,2.95468961615072
18,2237.3236,0.368415317997353
18,2237.3236,0.101936611037769
18,2237.3236,0.0275179801220589
18,2237.3236,0.0515076302665602
18,2237.3236,0.972519230440581
19,2237.3115,2.25697380736167
19,2237.3115,2.17947009374574
19,2237.3115,2.95106316278548
19,2237.3115,0.370562963108442
19,2237.3115,0.101625043460832
19,2237.3115,0.0273853506731671
19,2237.3115,0.0512980479400208
19,2237.3115,0.972391857789278
20,2237.3,2.2605944687179
20,2237.3,2.17903129363303
20,2237.3,2.95277206257777
20,2237.3,0.36966054781152
20,2237.3,0.101326793750951
20,2237.3,0.0275348081161923
20,2237.3,0.0513698342392881
20,2237.3,0.972534433458828
21,2237.2975,2.26061126915258
21,2237.2975,2.17893419099723
21,2237.2975,2.95286464220484
21,2237.2975,0.369596423961441
21,2237.2975,0.101131249524316
21,2237.2975,0.0274959047050277
21,2237.2975,0.0512820062737945
21,2237.2975,0.972497097701158
22,2237.2796,2.25899063986904
22,2237.2796,2.17820997163995
22,2237.2796,2.95272139753005
22,2237.2796,0.369646846505433
22,2237.2796,0.0990806196821236
22,2237.2796,0.0269235303456519
22,2237.2796,0.0501993924551796
22,2237.2796,0.971936967876093
23,2237.2729,2.25897032099033
23,2237.2729,2.17847887252856
23,2237.2729,2.95256577844513
23,2237.2729,0.370212504875939
23,2237.2729,0.0980681208730079
23,2237.2729,0.0265116829130655
23,2237.2729,0.0495375423181022
23,2237.2729,0.971520303233058
24,2237.2694,2.25852755182119
24,2237.2694,2.17870029436436
24,2237.2694,2.9522755426293
24,2237.2694,0.370573357995464
24,2237.2694,0.0976177012122981
24,2237.2694,0.0262006383246672
24,2237.2694,0.0491165584237363
24,2237.2694,0.971197831766315
25,2237.2668,2.25551937441587
25,2237.2668,2.17822260653773
25,2237.2668,2.95214844670438
25,2237.2668,0.371192696100634
25,2237.2668,0.0974301698379121
25,2237.2668,0.0257928976335702
25,2237.2668,0.0486643218265483
25,2237.2668,0.970764482767825
26,2237.2645,2.25463727648602
26,2237.2645,2.17890505881289
26,2237.2645,2.95160710572489
26,2237.2645,0.37088211887512
26,2237.2645,0.0974684957106108
26,2237.2645,0.0256488783730743
26,2237.2645,0.0485300128048543
26,2237.2645,0.970608488505528
27,2237.2634,2.2543324366888
27,2237.2634,2.17892690324208
27,2237.2634,2.95164455051524
27,2237.2634,0.370535016629701
27,2237.2634,0.0975386824843627
27,2237.2634,0.0256361887799897
27,2237.2634,0.0485347874467378
27,2237.2634,0.970594797277617
28,2237.2625,2.2539980421025
28,2237.2625,2.17855058666565
28,2237.2625,2.95141684052182
28,2237.2625,0.3701523444044
28,2237.2625,0.0976012643082453
28,2237.2625,0.0255710337332129
28,2237.2625,0.0484850696109255
28,2237.2625,0.970523731111473
29,2237.2625,2.25429140256825
29,2237.2625,2.17833923513168
29,2237.2625,2.95130406007945
29,2237.2625,0.370072348442703
29,2237.2625,0.0975681180971087
29,2237.2625,0.0255334765970089
29,2237.2625,0.0484391654962745
29,2237.2625,0.97048250910034
30,2237.2626,2.25407555503155
30,2237.2626,2.1784947424795
30,2237.2626,2.9513870412017
30,2237.2626,0.370131205854774
30,2237.2626,0.09759249669838
30,2237.2626,0.0255611035210691
30,2237.2626,0.0484729332287845
30,2237.2626,0.970512843124301
31,2237.2626,2.25400349241277
31,2237.2626,2.17854665998986
31,2237.2626,2.95141474518698
31,2237.2626,0.370150858010883
31,2237.2626,0.0976006475900777
31,2237.2626,0.0255703353341992
31,2237.2626,0.0484842160690434
31,2237.2626,0.970522965614966
32,2237.2625,2.25399808075664
32,2237.2625,2.17855055881727
32,2237.2625,2.9514168256615
32,2237.2625,0.370152333862728
32,2237.2625,0.0976012599342988
32,2237.2625,0.0255710287800133
32,2237.2625,0.0484850635574285
32,2237.2625,0.970523725682543
33,2237.2625,2.25399805026046
33,2237.2625,2.17855058078824
