"trial","execution_state","converged","parameter","estimate"
241,"completed",TRUE,"(etaLcl,etaLvc)",0.0510309869535643
242,"completed",TRUE,"(etaLcl,etaLvc)",0.0514972725479851
243,"completed",TRUE,"(etaLcl,etaLvc)",0.0583962591025316
244,"completed",TRUE,"(etaLcl,etaLvc)",0.0533180179728088
245,"completed",TRUE,"(etaLcl,etaLvc)",0.048808369554163
241,"completed",TRUE,"CcPropSd",0.358568505145028
242,"completed",TRUE,"CcPropSd",0.335910526291514
243,"completed",TRUE,"CcPropSd",0.335354691918777
244,"completed",TRUE,"CcPropSd",0.345593620708647
245,"completed",TRUE,"CcPropSd",0.344342502347058
241,"completed",TRUE,"etaLcl",0.098479638369442
242,"completed",TRUE,"etaLcl",0.0996302471772393
243,"completed",TRUE,"etaLcl",0.095851233518167
244,"completed",TRUE,"etaLcl",0.0824454336119356
245,"completed",TRUE,"etaLcl",0.0963247741838332
241,"completed",TRUE,"etaLvc",0.0279368350800848
242,"completed",TRUE,"etaLvc",0.0281118940293051
243,"completed",TRUE,"etaLvc",0.0370928387044487
244,"completed",TRUE,"etaLvc",0.0359956704492051
245,"completed",TRUE,"etaLvc",0.02621900069134
241,"completed",TRUE,"lcl",2.188883938264
242,"completed",TRUE,"lcl",2.09513716511603
243,"completed",TRUE,"lcl",2.16680758721578
244,"completed",TRUE,"lcl",2.17851298259867
245,"completed",TRUE,"lcl",2.16692474910373
241,"completed",TRUE,"lka",2.53268092943792
242,"completed",TRUE,"lka",2.25792036777135
243,"completed",TRUE,"lka",2.29816856262946
244,"completed",TRUE,"lka",2.15906344145706
245,"completed",TRUE,"lka",2.27038183005347
241,"completed",TRUE,"lvc",3.00246865246059
242,"completed",TRUE,"lvc",2.88978476196379
243,"completed",TRUE,"lvc",2.96358983805828
244,"completed",TRUE,"lvc",2.97628672418638
245,"completed",TRUE,"lvc",3.01294302245607
241,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.972908825952463
242,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.973068851335147
243,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.97935723996421
244,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978735993363716
245,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.971219141001493
