"trial","execution_state","converged","parameter","estimate"
121,"completed",TRUE,"(etaLcl,etaLvc)",0.0663134084656148
122,"completed",TRUE,"(etaLcl,etaLvc)",0.038673529976998
123,"completed",TRUE,"(etaLcl,etaLvc)",0.0735422390645998
124,"completed",TRUE,"(etaLcl,etaLvc)",0.0605111188354369
125,"completed",TRUE,"(etaLcl,etaLvc)",0.0763821287052028
121,"completed",TRUE,"CcPropSd",0.381748270902673
122,"completed",TRUE,"CcPropSd",0.342420365292198
123,"completed",TRUE,"CcPropSd",0.361633343452283
124,"completed",TRUE,"CcPropSd",0.338051069235648
125,"completed",TRUE,"CcPropSd",0.333315576509221
121,"completed",TRUE,"etaLcl",0.0929430157734529
122,"completed",TRUE,"etaLcl",0.0844491924572413
123,"completed",TRUE,"etaLcl",0.138001237238222
124,"completed",TRUE,"etaLcl",0.0929866758929556
125,"completed",TRUE,"etaLcl",0.128929597907798
121,"completed",TRUE,"etaLvc",0.0488467089432306
122,"completed",TRUE,"etaLvc",0.0191663160117883
123,"completed",TRUE,"etaLvc",0.0407097553916266
124,"completed",TRUE,"etaLvc",0.0408999125984866
125,"completed",TRUE,"etaLvc",0.046779067164786
121,"completed",TRUE,"lcl",2.22012161374821
122,"completed",TRUE,"lcl",2.18987317951575
123,"completed",TRUE,"lcl",2.24759251699744
124,"completed",TRUE,"lcl",2.15677172705846
125,"completed",TRUE,"lcl",2.18463282252846
121,"completed",TRUE,"lka",2.0036591335391
122,"completed",TRUE,"lka",2.45405437197597
123,"completed",TRUE,"lka",2.56103205336529
124,"completed",TRUE,"lka",2.1490408444471
125,"completed",TRUE,"lka",2.28370777955523
121,"completed",TRUE,"lvc",2.99519900685283
122,"completed",TRUE,"lvc",2.98967523981473
123,"completed",TRUE,"lvc",3.03602850028129
124,"completed",TRUE,"lvc",2.91024621406426
125,"completed",TRUE,"lvc",2.95323489760274
121,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984181770764488
122,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.961272995176168
123,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981174181657361
124,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981213764023835
125,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983534650393244
