parameter,n_converged,median,ci_lower,ci_upper
KA,1,9.55145759207382,9.55145759207382,9.55145759207382
CL,1,8.48050362671598,8.48050362671598,8.48050362671598
V,1,20.1103982249905,20.1103982249905,20.1103982249905
omega2_cl,1,0.104915502877156,0.104915502877156,0.104915502877156
omega_cl_v,1,0.0638998103931305,0.0638998103931305,0.0638998103931305
omega2_v,1,0.0404395391724478,0.0404395391724478,0.0404395391724478
rho_cl_v,1,0.981017234690734,0.981017234690734,0.981017234690734
sigma2_prop,1,0.12892966576268,0.12892966576268,0.12892966576268
