"trial","execution_state","converged","parameter","estimate"
76,"completed",TRUE,"(etaLcl,etaLvc)",0.0570871843120406
77,"completed",TRUE,"(etaLcl,etaLvc)",0.0559846733977212
78,"completed",TRUE,"(etaLcl,etaLvc)",0.0643097263742681
79,"completed",TRUE,"(etaLcl,etaLvc)",0.0569963809825924
80,"completed",TRUE,"(etaLcl,etaLvc)",0.064941537062475
76,"completed",TRUE,"CcPropSd",0.372878021539933
77,"completed",TRUE,"CcPropSd",0.380575422102676
78,"completed",TRUE,"CcPropSd",0.351095554486563
79,"completed",TRUE,"CcPropSd",0.365744368135857
80,"completed",TRUE,"CcPropSd",0.370668846722725
76,"completed",TRUE,"etaLcl",0.0874031846015701
77,"completed",TRUE,"etaLcl",0.109657127670955
78,"completed",TRUE,"etaLcl",0.106721902455488
79,"completed",TRUE,"etaLcl",0.0801915855408397
80,"completed",TRUE,"etaLcl",0.113472571220765
76,"completed",TRUE,"etaLvc",0.0388056563620931
77,"completed",TRUE,"etaLvc",0.0300812632550734
78,"completed",TRUE,"etaLvc",0.0402727100726219
79,"completed",TRUE,"etaLvc",0.042035954946723
80,"completed",TRUE,"etaLvc",0.0386837718688055
76,"completed",TRUE,"lcl",2.1290149968306
77,"completed",TRUE,"lcl",2.17155365355343
78,"completed",TRUE,"lcl",2.17800807530558
79,"completed",TRUE,"lcl",2.19764626895289
80,"completed",TRUE,"lcl",2.17454792576336
76,"completed",TRUE,"lka",2.10523850964295
77,"completed",TRUE,"lka",2.27361196693801
78,"completed",TRUE,"lka",2.09063715920642
79,"completed",TRUE,"lka",2.18237129679434
80,"completed",TRUE,"lka",2.17975364113682
76,"completed",TRUE,"lvc",2.93912955851372
77,"completed",TRUE,"lvc",3.00159284349096
78,"completed",TRUE,"lvc",2.9539423143157
79,"completed",TRUE,"lvc",3.0066698722463
80,"completed",TRUE,"lvc",2.93989535598148
76,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980228844080481
77,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.974771180979808
78,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980944541101464
79,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981685602487991
80,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980195510071779
