scenario,trial,n_patients,fit_ok,converged,lka,lcl,lvc,KA,CL,V,omega2_cl,omega_cl_v,omega2_v,rho_cl_v,sigma_prop,sigma2_prop,objf,aic,sh_eta_cl_pct,sh_eta_v_pct,sh_eps_pct,convergence
scenario2,331,100,TRUE,TRUE,2.15294714355534,2.15861692550687,2.99482456954528,8.61019652648908,8.6591531188076,19.9818541565991,0.109862471621485,0.0785800559025848,0.0577431303806668,0.98659177079608,0.358573721990528,0.12857511410214,2225.47112114908,2790.83424107189,11.7308183597315,13.1640163483959,11.3331380539056,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
