parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.61019652648908,8.61019652648908,8.61019652648908
CL,1,8.6591531188076,8.6591531188076,8.6591531188076
V,1,19.9818541565991,19.9818541565991,19.9818541565991
omega2_cl,1,0.109862471621485,0.109862471621485,0.109862471621485
omega_cl_v,1,0.0785800559025848,0.0785800559025848,0.0785800559025848
omega2_v,1,0.0577431303806668,0.0577431303806668,0.0577431303806668
rho_cl_v,1,0.98659177079608,0.98659177079608,0.98659177079608
sigma2_prop,1,0.12857511410214,0.12857511410214,0.12857511410214
