"trial","execution_state","converged","parameter","estimate"
31,"completed",TRUE,"(etaLcl,etaLvc)",0.0747312685892075
32,"completed",TRUE,"(etaLcl,etaLvc)",0.078324249705708
33,"completed",TRUE,"(etaLcl,etaLvc)",0.0593757948468808
34,"completed",TRUE,"(etaLcl,etaLvc)",0.0690915590342182
35,"completed",TRUE,"(etaLcl,etaLvc)",0.060287982759438
31,"completed",TRUE,"CcPropSd",0.37038887813316
32,"completed",TRUE,"CcPropSd",0.334349279490092
33,"completed",TRUE,"CcPropSd",0.337638771403511
34,"completed",TRUE,"CcPropSd",0.370310944438462
35,"completed",TRUE,"CcPropSd",0.331331618612713
31,"completed",TRUE,"etaLcl",0.127075671096275
32,"completed",TRUE,"etaLcl",0.129515199387911
33,"completed",TRUE,"etaLcl",0.0928772238046845
34,"completed",TRUE,"etaLcl",0.118794198199352
35,"completed",TRUE,"etaLcl",0.11338473860296
31,"completed",TRUE,"etaLvc",0.0454747095049422
32,"completed",TRUE,"etaLvc",0.0488969525832035
33,"completed",TRUE,"etaLvc",0.0394785662996051
34,"completed",TRUE,"etaLvc",0.0417055821181762
35,"completed",TRUE,"etaLvc",0.0335626598445305
31,"completed",TRUE,"lcl",2.12250383577215
32,"completed",TRUE,"lcl",2.20379639358725
33,"completed",TRUE,"lcl",2.20732085542007
34,"completed",TRUE,"lcl",2.14518691431194
35,"completed",TRUE,"lcl",2.16112505165567
31,"completed",TRUE,"lka",2.30447604309026
32,"completed",TRUE,"lka",2.66364560002293
33,"completed",TRUE,"lka",2.31852881334824
34,"completed",TRUE,"lka",2.3160133957072
35,"completed",TRUE,"lka",2.23506434212214
31,"completed",TRUE,"lvc",2.93842890015656
32,"completed",TRUE,"lvc",3.02453041903298
33,"completed",TRUE,"lvc",2.99001052081636
34,"completed",TRUE,"lvc",2.89590077626091
35,"completed",TRUE,"lvc",2.92844670520376
31,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983073936051684
32,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984226326214476
33,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980559919643027
34,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981590357581266
35,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977294073854196
