"timestamp","phase","round_id","client","endpoint","url","attempt","ok","status","request_bytes","response_bytes","elapsed_sec","request_start_ts_utc","request_end_ts_utc","request_start_epoch_sec","request_end_epoch_sec","curl_namelookup_sec","curl_connect_sec","curl_pretransfer_sec","curl_starttransfer_sec","curl_total_sec","curl_ttfb_sec","curl_response_transfer_sec","client_compute_sec","net_overhead_sec"
"2026-05-21T16:38:44.156Z","init",1,"http://client1:8000","init","http://client1:8000/init",1,TRUE,200,2713,387,0.365418910980225,"2026-05-21T16:38:43.715111Z","2026-05-21T16:38:44.080529Z",1779381523.71511,1779381524.08053,0.000696,0.000826,0.000872,0.350497,0.350542,0.349625,4.50000000000172e-05,NA,NA
"2026-05-21T16:38:44.156Z","init",1,"http://client2:8000","init","http://client2:8000/init",1,TRUE,200,2713,387,0.380396366119385,"2026-05-21T16:38:43.718906Z","2026-05-21T16:38:44.099303Z",1779381523.71891,1779381524.0993,0.000625,0.000752,0.000792,0.357695,0.357743,0.356903,4.79999999999925e-05,NA,NA
"2026-05-21T16:38:44.156Z","init",1,"http://client3:8000","init","http://client3:8000/init",1,TRUE,200,2713,387,0.371296405792236,"2026-05-21T16:38:43.719185Z","2026-05-21T16:38:44.090481Z",1779381523.71919,1779381524.09048,0.000566,0.000649,0.000683,0.3487,0.348744,0.348017,4.39999999999885e-05,NA,NA
"2026-05-21T16:38:49.918Z","run_bootstrap",1,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1107,255,5.54206728935242,"2026-05-21T16:38:44.371707Z","2026-05-21T16:38:49.913774Z",1779381524.37171,1779381529.91377,0.000667,0.000781,0.000825,5.528845,5.52889,5.52802,4.50000000000728e-05,5.4732,0.0688672893524167
"2026-05-21T16:38:49.918Z","run_bootstrap",1,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1107,253,5.50041770935059,"2026-05-21T16:38:44.373742Z","2026-05-21T16:38:49.874159Z",1779381524.37374,1779381529.87416,0.000636,0.000737,0.000781,5.480154,5.480219,5.479373,6.50000000002038e-05,5.4249,0.0755177093505859
"2026-05-21T16:38:49.918Z","run_bootstrap",1,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1107,251,5.50772333145142,"2026-05-21T16:38:44.374355Z","2026-05-21T16:38:49.882079Z",1779381524.37436,1779381529.88208,0.00061,0.000735,0.000783,5.487962,5.488005,5.487179,4.30000000006814e-05,5.4274,0.0803233314514165
"2026-05-21T16:38:53.752Z","run_bootstrap",2,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1107,255,3.5641725063324,"2026-05-21T16:38:49.971738Z","2026-05-21T16:38:53.535910Z",1779381529.97174,1779381533.53591,0.000471,0.000542,0.000564,3.549648,3.549688,3.549084,4.0000000000262e-05,3.4389,0.125272506332398
"2026-05-21T16:38:53.752Z","run_bootstrap",2,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1107,253,3.77355146408081,"2026-05-21T16:38:49.972330Z","2026-05-21T16:38:53.745882Z",1779381529.97233,1779381533.74588,0.000601,0.00068,0.00071,3.759488,3.75953,3.758778,4.19999999996534e-05,3.6488,0.124751464080811
"2026-05-21T16:38:53.752Z","run_bootstrap",2,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1107,251,3.58670258522034,"2026-05-21T16:38:49.973058Z","2026-05-21T16:38:53.559761Z",1779381529.97306,1779381533.55976,0.000481,0.000542,0.000562,3.574172,3.574219,3.57361,4.69999999999082e-05,3.4626,0.124102585220337
"2026-05-21T16:38:57.290Z","run_bootstrap",3,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,260,3.4102156162262,"2026-05-21T16:38:53.771688Z","2026-05-21T16:38:57.181903Z",1779381533.77169,1779381537.1819,0.000424,0.000477,0.000506,3.391792,3.391836,3.391286,4.3999999999933e-05,3.3846,0.0256156162261965
