"trial","execution_state","converged","attempts","convergence","value","eval_fn","eval_gr","log_n","failed_clients_n","message","result_file","trace_file","final_file"
321,"completed",TRUE,1,0,2239.4698,17,17,17,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_result_trial_321_20260523-091420.json","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_trace_trial_321_20260523-091420.csv","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/final_params_trial_321_20260523-091420.csv"
322,"completed",TRUE,1,0,2209.0898,21,21,21,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_result_trial_322_20260523-091629.json","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_trace_trial_322_20260523-091629.csv","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/final_params_trial_322_20260523-091629.csv"
323,"completed",TRUE,1,0,2222.0521,13,13,13,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_result_trial_323_20260523-091908.json","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_trace_trial_323_20260523-091908.csv","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/final_params_trial_323_20260523-091908.csv"
324,"completed",TRUE,1,0,2230.4519,19,19,19,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_result_trial_324_20260523-092047.json","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_trace_trial_324_20260523-092047.csv","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/final_params_trial_324_20260523-092047.csv"
325,"completed",TRUE,1,0,2180.1941,22,22,22,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_result_trial_325_20260523-092313.json","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/optim_trace_trial_325_20260523-092313.csv","/project/results/runs/scenario2/bootstrap/federated/scenario2/raw_runs/run_20260523-091420/final_params_trial_325_20260523-092313.csv"
