"trial","execution_state","converged","parameter","estimate"
321,"completed",TRUE,"(etaLcl,etaLvc)",0.0828352903219589
322,"completed",TRUE,"(etaLcl,etaLvc)",0.0466531959526982
323,"completed",TRUE,"(etaLcl,etaLvc)",0.0507935309985309
324,"completed",TRUE,"(etaLcl,etaLvc)",0.0841470414890223
325,"completed",TRUE,"(etaLcl,etaLvc)",0.0633110022790326
321,"completed",TRUE,"CcPropSd",0.359620261174984
322,"completed",TRUE,"CcPropSd",0.335622868430808
323,"completed",TRUE,"CcPropSd",0.363337726786233
324,"completed",TRUE,"CcPropSd",0.369594861295907
325,"completed",TRUE,"CcPropSd",0.364103702777899
321,"completed",TRUE,"etaLcl",0.130744386619102
322,"completed",TRUE,"etaLcl",0.0839871426489941
323,"completed",TRUE,"etaLcl",0.0807417454450543
324,"completed",TRUE,"etaLcl",0.127455291144864
325,"completed",TRUE,"etaLcl",0.0998267734433222
321,"completed",TRUE,"etaLvc",0.0540171602087043
322,"completed",TRUE,"etaLvc",0.0274077024774084
323,"completed",TRUE,"etaLvc",0.0334630948734714
324,"completed",TRUE,"etaLvc",0.0570930887253494
325,"completed",TRUE,"etaLvc",0.0416751016491122
321,"completed",TRUE,"lcl",2.18281587221385
322,"completed",TRUE,"lcl",2.15820234664158
323,"completed",TRUE,"lcl",2.16395701532113
324,"completed",TRUE,"lcl",2.21063664811376
325,"completed",TRUE,"lcl",2.25269950911627
321,"completed",TRUE,"lka",2.18099908007773
322,"completed",TRUE,"lka",2.32844831105634
323,"completed",TRUE,"lka",2.20446451082523
324,"completed",TRUE,"lka",2.32759164335791
325,"completed",TRUE,"lka",2.11093393434327
321,"completed",TRUE,"lvc",3.02274739399284
322,"completed",TRUE,"lvc",2.95764871514533
323,"completed",TRUE,"lvc",2.94770311474406
324,"completed",TRUE,"lvc",2.94619495117437
325,"completed",TRUE,"lvc",3.02022739914139
321,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.9856846613725
322,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.972385964324729
323,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977183860580255
324,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.986434259479774
325,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981561098281969
