"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2250.7433
2,2.22464321552683,2.23575659657283,2.75340686653896,-0.228297119109239,3.96413360019774,-25.1578376208082,2.24730411554634,2491.6883
3,2.21325302369748,2.13167415973257,2.90592907098552,-1.07895751389413,3.98687077661309,-25.1566449738115,2.23214599793611,2243.6329
4,2.2097736298016,2.10680223503162,2.94414578072898,-1.02423156785393,3.98518083722502,-25.1567307191957,2.23644745367757,2242.3469
5,2.21079091123542,2.11990035212195,2.93426635633816,-1.05103634256512,3.98644807687328,-25.1566526148589,2.23652403712765,2241.0514
6,2.21071540924016,2.1263974034743,2.93652542012633,-1.05474876869669,3.98731397847833,-25.1565873979347,2.23894469638205,2240.8924
7,2.21042404961554,2.13806426183254,2.94553995693134,-1.05274040277561,3.98922772554004,-25.1564338807425,2.24609336654602,2240.7026
8,2.21133538824676,2.14237474029068,2.95111435439319,-1.04700553707092,3.99118847395337,-25.1562680686006,2.2550332827017,2240.627
9,2.21369526036989,2.1432003229913,2.95287268517962,-1.04312934477019,3.99320823620388,-25.1560889123863,2.26672239109196,2240.5793
10,2.21845686659009,2.14115217376895,2.95267384324802,-1.04512561425052,3.99333204811525,-25.1560285006322,2.28379051865429,2240.5426
11,2.22325875311903,2.14162361037782,2.94863050736228,-1.04027672109659,3.99122783746591,-25.1561302794462,2.29827794247273,2240.5545
12,2.22039732835652,2.14134268320921,2.95103991486429,-1.04316615691682,3.99248172808187,-25.1560696298625,2.28964494521026,2240.5324
13,2.2212532975076,2.13970214367383,2.94984877423549,-1.04382555057876,3.99096386199949,-25.1561729730426,2.29075651883342,2240.527
14,2.22281969158404,2.13848651829864,2.9488519028143,-1.04464946886323,3.98672589088191,-25.1564645517431,2.29294603274264,2240.5181
15,2.22933073724245,2.13633486888425,2.94735546949476,-1.04534676658599,3.967102637571,-25.1578092622478,2.30442707828641,2240.4869
16,2.23723123339335,2.13650042807553,2.94669312965821,-1.04850137126616,3.93832553280458,-25.1597775627702,2.32138810400966,2240.4563
