"trial","execution_state","converged","parameter","estimate"
396,"completed",TRUE,"(etaLcl,etaLvc)",0.0653961183984884
397,"completed",TRUE,"(etaLcl,etaLvc)",0.0471078980622232
398,"completed",TRUE,"(etaLcl,etaLvc)",0.0544003750888548
399,"completed",TRUE,"(etaLcl,etaLvc)",0.0566853492284499
400,"completed",TRUE,"(etaLcl,etaLvc)",0.0685469302886787
396,"completed",TRUE,"CcPropSd",0.355905505529391
397,"completed",TRUE,"CcPropSd",0.361382521046324
398,"completed",TRUE,"CcPropSd",0.363938093399964
399,"completed",TRUE,"CcPropSd",0.339617081352472
400,"completed",TRUE,"CcPropSd",0.408252686731491
396,"completed",TRUE,"etaLcl",0.126607502261439
397,"completed",TRUE,"etaLcl",0.0931900161615385
398,"completed",TRUE,"etaLcl",0.107360741808948
399,"completed",TRUE,"etaLcl",0.0766504574866645
400,"completed",TRUE,"etaLcl",0.113638941087966
396,"completed",TRUE,"etaLvc",0.035288822348959
397,"completed",TRUE,"etaLvc",0.0252980863604494
398,"completed",TRUE,"etaLvc",0.0290611286798914
399,"completed",TRUE,"etaLvc",0.0434484835529117
400,"completed",TRUE,"etaLvc",0.0428711877323933
396,"completed",TRUE,"lcl",2.09654708052902
397,"completed",TRUE,"lcl",2.18465609224762
398,"completed",TRUE,"lcl",2.15143983941118
399,"completed",TRUE,"lcl",2.15222394702557
400,"completed",TRUE,"lcl",2.18649256949223
396,"completed",TRUE,"lka",2.18239441085521
397,"completed",TRUE,"lka",2.23778347196111
398,"completed",TRUE,"lka",1.98507816976365
399,"completed",TRUE,"lka",2.12121510617614
400,"completed",TRUE,"lka",2.18417140111574
396,"completed",TRUE,"lvc",2.87579818337415
397,"completed",TRUE,"lvc",2.97369627493967
398,"completed",TRUE,"lvc",2.93104067919549
399,"completed",TRUE,"lvc",2.96572127821654
400,"completed",TRUE,"lvc",2.9990740112269
396,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978371218454247
397,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.970208773700857
398,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.973919146071268
399,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982259277278811
400,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982068234453964
