parameter,n_converged,median,ci_lower,ci_upper
KA,1,7.95697881293464,7.95697881293464,7.95697881293464
CL,1,8.58156870792486,8.58156870792486,8.58156870792486
V,1,19.1771982606803,19.1771982606803,19.1771982606803
omega2_cl,1,0.11007634447079,0.11007634447079,0.11007634447079
omega_cl_v,1,0.0671763058844273,0.0671763058844273,0.0671763058844273
omega2_v,1,0.0425192320741101,0.0425192320741101,0.0425192320741101
rho_cl_v,1,0.981920692604321,0.981920692604321,0.981920692604321
sigma2_prop,1,0.153056338754533,0.153056338754533,0.153056338754533
