parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.68150090769955,8.68150090769955,8.68150090769955
CL,1,8.24456922220981,8.24456922220981,8.24456922220981
V,1,18.2077886759219,18.2077886759219,18.2077886759219
omega2_cl,1,0.0874714063501354,0.0874714063501354,0.0874714063501354
omega_cl_v,1,0.0535607274362163,0.0535607274362163,0.0535607274362163
omega2_v,1,0.0343070325030754,0.0343070325030754,0.0343070325030754
rho_cl_v,1,0.977736515835026,0.977736515835026,0.977736515835026
sigma2_prop,1,0.112927538749712,0.112927538749712,0.112927538749712
