parameter,n_converged,median,ci_lower,ci_upper
KA,1,9.02642685957602,9.02642685957602,9.02642685957602
CL,1,9.26692535521113,9.26692535521113,9.26692535521113
V,1,20.3286652231927,20.3286652231927,20.3286652231927
omega2_cl,1,0.108891661985784,0.108891661985784,0.108891661985784
omega_cl_v,1,0.0556159469611993,0.0556159469611993,0.0556159469611993
omega2_v,1,0.0299064464558767,0.0299064464558767,0.0299064464558767
rho_cl_v,1,0.974584762345127,0.974584762345127,0.974584762345127
sigma2_prop,1,0.122556488596279,0.122556488596279,0.122556488596279
