"trial","execution_state","converged","(etaLcl,etaLvc)","CcPropSd","etaLcl","etaLvc","lcl","lka","lvc","rho_(etaLcl,etaLvc)"
11,"completed",TRUE,0.0466639536631767,0.332188980375171,0.0976748869726487,0.0237719445249267,2.15879682422933,2.21917136574004,2.942232616908,0.968406552762476
12,"completed",TRUE,0.0728360756809651,0.365907611557416,0.110833681849333,0.0493972046203772,2.22990791479676,2.235727919804,2.98663223446648,0.984372498265932
13,"completed",TRUE,0.0408699842397532,0.397765786490167,0.0602461367355345,0.0292271884559118,2.21331659477211,2.41743757682522,3.03813650536959,0.973971723869684
14,"completed",TRUE,0.0688673828241784,0.3303952771263,0.128170497012916,0.0385189437624618,2.22187959675095,2.22266421135357,2.97685125991149,0.980127014949448
15,"completed",TRUE,0.0665943808451821,0.345062041722588,0.122140400278029,0.0378242698522789,2.20266282189338,2.36069413204048,2.99149147230283,0.979766620236228
