"trial","execution_state","converged","parameter","estimate"
176,"completed",TRUE,"(etaLcl,etaLvc)",0.0589697202687331
177,"completed",TRUE,"(etaLcl,etaLvc)",0.0598222604878292
178,"completed",TRUE,"(etaLcl,etaLvc)",0.0548318648208986
179,"completed",TRUE,"(etaLcl,etaLvc)",0.0512499298552995
180,"completed",TRUE,"(etaLcl,etaLvc)",0.0617332550266528
176,"completed",TRUE,"CcPropSd",0.330976788202859
177,"completed",TRUE,"CcPropSd",0.36662755214447
178,"completed",TRUE,"CcPropSd",0.355165804833786
179,"completed",TRUE,"CcPropSd",0.390042870087452
180,"completed",TRUE,"CcPropSd",0.345897432498987
176,"completed",TRUE,"etaLcl",0.116430529550046
177,"completed",TRUE,"etaLcl",0.0910111898253331
178,"completed",TRUE,"etaLcl",0.0962253534105425
179,"completed",TRUE,"etaLcl",0.0932046253857402
180,"completed",TRUE,"etaLcl",0.100500139061375
176,"completed",TRUE,"etaLvc",0.031368360145385
177,"completed",TRUE,"etaLvc",0.0408435275788413
178,"completed",TRUE,"etaLvc",0.0327508090622933
179,"completed",TRUE,"etaLvc",0.0296790953414779
180,"completed",TRUE,"etaLvc",0.0394396059632923
176,"completed",TRUE,"lcl",2.19887274443912
177,"completed",TRUE,"lcl",2.10669127974186
178,"completed",TRUE,"lcl",2.17782809711745
179,"completed",TRUE,"lcl",2.21336792404281
180,"completed",TRUE,"lcl",2.0801545052604
176,"completed",TRUE,"lka",2.35639571872899
177,"completed",TRUE,"lka",2.14865526782572
178,"completed",TRUE,"lka",2.19764430288823
179,"completed",TRUE,"lka",2.23350111783471
180,"completed",TRUE,"lka",2.37798628089674
176,"completed",TRUE,"lvc",2.93880721290969
177,"completed",TRUE,"lvc",2.91299758419318
178,"completed",TRUE,"lvc",2.9797435698964
179,"completed",TRUE,"lvc",2.97617364667848
180,"completed",TRUE,"lvc",2.91321419875511
176,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.975775082033133
177,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981191554491616
178,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976736106711364
179,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.97442678479486
180,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980549588450586
