parameter,n_converged,median,ci_lower,ci_upper
KA,1,7.75273000926865,7.75273000926865,7.75273000926865
CL,1,9.65878086316336,9.65878086316336,9.65878086316336
V,1,20.4658268340352,20.4658268340352,20.4658268340352
omega2_cl,1,0.109330056417381,0.109330056417381,0.109330056417381
omega_cl_v,1,0.0634592110086887,0.0634592110086887,0.0634592110086887
omega2_v,1,0.0383516988804865,0.0383516988804865,0.0383516988804865
rho_cl_v,1,0.980014674306237,0.980014674306237,0.980014674306237
sigma2_prop,1,0.140387791966092,0.140387791966092,0.140387791966092
