"trial","execution_state","converged","parameter","estimate"
431,"completed",TRUE,"(etaLcl,etaLvc)",0.0785967523431428
432,"completed",TRUE,"(etaLcl,etaLvc)",0.0667981746242018
433,"completed",TRUE,"(etaLcl,etaLvc)",0.0757090593767849
434,"completed",TRUE,"(etaLcl,etaLvc)",0.055207359502578
435,"completed",TRUE,"(etaLcl,etaLvc)",0.0466254297585912
431,"completed",TRUE,"CcPropSd",0.317293902792164
432,"completed",TRUE,"CcPropSd",0.354295147272825
433,"completed",TRUE,"CcPropSd",0.35260272479524
434,"completed",TRUE,"CcPropSd",0.362727967599734
435,"completed",TRUE,"CcPropSd",0.37256066588657
431,"completed",TRUE,"etaLcl",0.118750353707272
432,"completed",TRUE,"etaLcl",0.116841298920564
433,"completed",TRUE,"etaLcl",0.123076327181708
434,"completed",TRUE,"etaLcl",0.0967580158281057
435,"completed",TRUE,"etaLcl",0.0791567026385877
431,"completed",TRUE,"etaLvc",0.0535565220672158
432,"completed",TRUE,"etaLvc",0.0397068564593389
433,"completed",TRUE,"etaLvc",0.0481010915342403
434,"completed",TRUE,"etaLvc",0.0330063954582893
435,"completed",TRUE,"etaLvc",0.0289614233395466
431,"completed",TRUE,"lcl",2.1728811872776
432,"completed",TRUE,"lcl",2.14568883499511
433,"completed",TRUE,"lcl",2.2240921834058
434,"completed",TRUE,"lcl",2.207443361867
435,"completed",TRUE,"lcl",2.22210649442856
431,"completed",TRUE,"lka",2.27509492856521
432,"completed",TRUE,"lka",2.25956629251915
433,"completed",TRUE,"lka",2.33722874422724
434,"completed",TRUE,"lka",2.17440416231404
435,"completed",TRUE,"lka",2.16448815921204
431,"completed",TRUE,"lvc",2.91988025711711
432,"completed",TRUE,"lvc",2.98584580939333
433,"completed",TRUE,"lvc",2.99086502406253
434,"completed",TRUE,"lvc",2.96247783888342
435,"completed",TRUE,"lvc",3.02889069935332
431,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.985555218823708
432,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980694305790398
433,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983972862096341
434,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976909762314417
435,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.973798383854676
