"trial","execution_state","converged","attempts","convergence","value","eval_fn","eval_gr","log_n","failed_clients_n","message","result_file","trace_file","final_file"
431,"completed",TRUE,1,0,2160.6804,22,22,22,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_result_trial_431_20260522-130843.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_trace_trial_431_20260522-130843.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/final_params_trial_431_20260522-130843.csv"
432,"completed",TRUE,1,0,2242.9893,24,24,24,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_result_trial_432_20260522-131130.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_trace_trial_432_20260522-131130.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/final_params_trial_432_20260522-131130.csv"
433,"completed",TRUE,1,0,2199.3305,21,21,21,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_result_trial_433_20260522-131432.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_trace_trial_433_20260522-131432.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/final_params_trial_433_20260522-131432.csv"
434,"completed",TRUE,1,0,2218.755,27,27,27,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_result_trial_434_20260522-131712.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_trace_trial_434_20260522-131712.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/final_params_trial_434_20260522-131712.csv"
435,"completed",TRUE,1,0,2193.1494,23,23,23,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_result_trial_435_20260522-132038.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/optim_trace_trial_435_20260522-132038.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-130843/final_params_trial_435_20260522-132038.csv"
