"trial","execution_state","converged","parameter","estimate"
316,"completed",TRUE,"(etaLcl,etaLvc)",0.0520815110769231
317,"completed",TRUE,"(etaLcl,etaLvc)",0.0502184402965209
318,"completed",TRUE,"(etaLcl,etaLvc)",0.0667752240403722
319,"completed",TRUE,"(etaLcl,etaLvc)",0.0857028189117621
320,"completed",TRUE,"(etaLcl,etaLvc)",0.0657714387290651
316,"completed",TRUE,"CcPropSd",0.349732294494052
317,"completed",TRUE,"CcPropSd",0.3521488533871
318,"completed",TRUE,"CcPropSd",0.331347782200482
319,"completed",TRUE,"CcPropSd",0.336340626004975
320,"completed",TRUE,"CcPropSd",0.369024949640499
316,"completed",TRUE,"etaLcl",0.102102062338844
317,"completed",TRUE,"etaLcl",0.0999877327116746
318,"completed",TRUE,"etaLcl",0.118141263336023
319,"completed",TRUE,"etaLcl",0.138632772248295
320,"completed",TRUE,"etaLcl",0.0976436544390267
316,"completed",TRUE,"etaLvc",0.0280596736050645
317,"completed",TRUE,"etaLvc",0.0267113711626202
318,"completed",TRUE,"etaLvc",0.0392595398515862
319,"completed",TRUE,"etaLvc",0.0545170216962064
320,"completed",TRUE,"etaLvc",0.0458317754563175
316,"completed",TRUE,"lcl",2.18672266259536
317,"completed",TRUE,"lcl",2.13963775622078
318,"completed",TRUE,"lcl",2.21796862970385
319,"completed",TRUE,"lcl",2.19600169266349
320,"completed",TRUE,"lcl",2.17381061666473
316,"completed",TRUE,"lka",2.48895152680304
317,"completed",TRUE,"lka",2.17505474909488
318,"completed",TRUE,"lka",2.40522851666182
319,"completed",TRUE,"lka",2.59105135483538
320,"completed",TRUE,"lka",2.02691644858734
316,"completed",TRUE,"lvc",2.93923245102454
317,"completed",TRUE,"lvc",2.97095799833579
318,"completed",TRUE,"lvc",2.99022488098532
319,"completed",TRUE,"lvc",3.01793981644991
320,"completed",TRUE,"lvc",2.97274363264721
316,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.973027269133551
317,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.971721403566085
318,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980487239546079
319,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.985816520519346
320,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983177630290201
