parameter,n_converged,median,ci_lower,ci_upper
KA,1,9.17981598056124,9.17981598056124,9.17981598056124
CL,1,9.00404974226966,9.00404974226966,9.00404974226966
V,1,19.8645624919787,19.8645624919787,19.8645624919787
omega2_cl,1,0.0802004652631594,0.0802004652631594,0.0802004652631594
omega_cl_v,1,0.0366755866486426,0.0366755866486426,0.0366755866486426
omega2_v,1,0.018225778368147,0.018225778368147,0.018225778368147
rho_cl_v,1,0.959280426606716,0.959280426606716,0.959280426606716
sigma2_prop,1,0.124020137341863,0.124020137341863,0.124020137341863
