"trial","execution_state","converged","parameter","estimate"
111,"completed",TRUE,"(etaLcl,etaLvc)",0.059832463678801
112,"completed",TRUE,"(etaLcl,etaLvc)",0.0439950489814093
113,"completed",TRUE,"(etaLcl,etaLvc)",0.0336214155934255
114,"completed",FALSE,"(etaLcl,etaLvc)",0.0531861926546203
115,"completed",TRUE,"(etaLcl,etaLvc)",0.070929108324793
111,"completed",TRUE,"CcPropSd",0.352587836867124
112,"completed",TRUE,"CcPropSd",0.363041877548174
113,"completed",TRUE,"CcPropSd",0.319820390927618
114,"completed",FALSE,"CcPropSd",0.356677731194973
115,"completed",TRUE,"CcPropSd",0.350990234653624
111,"completed",TRUE,"etaLcl",0.106395275113942
112,"completed",TRUE,"etaLcl",0.0759816553631351
113,"completed",TRUE,"etaLcl",0.0633389644787246
114,"completed",FALSE,"etaLcl",0.0997846834302575
115,"completed",TRUE,"etaLcl",0.112747101727966
111,"completed",TRUE,"etaLvc",0.0351581403026363
112,"completed",TRUE,"etaLvc",0.0269655994373404
113,"completed",TRUE,"etaLvc",0.0193052511018558
114,"completed",FALSE,"etaLvc",0.029847409173481
115,"completed",TRUE,"etaLvc",0.0461495263150617
111,"completed",TRUE,"lcl",2.0674624129719
112,"completed",TRUE,"lcl",2.18375472154596
113,"completed",TRUE,"lcl",2.21493109046958
114,"completed",FALSE,"lcl",2.17380110554643
115,"completed",TRUE,"lcl",2.17930214066408
111,"completed",TRUE,"lka",2.3100745842914
112,"completed",TRUE,"lka",2.1647908023951
113,"completed",TRUE,"lka",2.00957697069898
114,"completed",FALSE,"lka",2.27708611314323
115,"completed",TRUE,"lka",2.214442790741
111,"completed",TRUE,"lvc",2.88726624904531
112,"completed",TRUE,"lvc",2.93581806978897
113,"completed",TRUE,"lvc",2.95690770791901
114,"completed",FALSE,"lvc",2.98074567869937
115,"completed",TRUE,"lvc",2.97156520164465
111,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978279082220424
112,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.971951043938597
113,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.961485608567872
114,"completed",FALSE,"rho_(etaLcl,etaLvc)",0.974571351676486
115,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983304853894392
