parameter,n_converged,median,ci_lower,ci_upper
KA,1,9.45313782951118,9.45313782951118,9.45313782951118
CL,1,8.83266624410059,8.83266624410059,8.83266624410059
V,1,19.8256470324143,19.8256470324143,19.8256470324143
omega2_cl,1,0.0862810881225572,0.0862810881225572,0.0862810881225572
omega_cl_v,1,0.0621357848492159,0.0621357848492159,0.0621357848492159
omega2_v,1,0.0462754151724271,0.0462754151724271,0.0462754151724271
rho_cl_v,1,0.983351579478262,0.983351579478262,0.983351579478262
sigma2_prop,1,0.103322603492322,0.103322603492322,0.103322603492322
