parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.28755142103577,8.28755142103577,8.28755142103577
CL,1,9.14721631659246,9.14721631659246,9.14721631659246
V,1,19.1850276731631,19.1850276731631,19.1850276731631
omega2_cl,1,0.108761250099128,0.108761250099128,0.108761250099128
omega_cl_v,1,0.0556000203181839,0.0556000203181839,0.0556000203181839
omega2_v,1,0.0299242647162075,0.0299242647162075,0.0299242647162075
rho_cl_v,1,0.974599335550812,0.974599335550812,0.974599335550812
sigma2_prop,1,0.148924907300661,0.148924907300661,0.148924907300661
