parameter,n_converged,median,ci_lower,ci_upper
KA,1,9.90571759454063,9.90571759454063,9.90571759454063
CL,1,8.35469797583942,8.35469797583942,8.35469797583942
V,1,18.9711971826822,18.9711971826822,18.9711971826822
omega2_cl,1,0.0869586774996614,0.0869586774996614,0.0869586774996614
omega_cl_v,1,0.0529325033092696,0.0529325033092696,0.0529325033092696
omega2_v,1,0.0337299207319907,0.0337299207319907,0.0337299207319907
rho_cl_v,1,0.977368437173715,0.977368437173715,0.977368437173715
sigma2_prop,1,0.133771526768754,0.133771526768754,0.133771526768754
