"iter","objf","t(as.data.frame(as.list(x$par)))"
1,2219.9032,2.21156569460688
1,2219.9032,2.11625551480255
1,2219.9032,2.92852352386054
1,2219.9032,0.3
1,2219.9032,0.104907498512821
1,2219.9032,0.04044436916925
1,2219.9032,0.0639013320160261
1,2219.9032,0.981019437420317
2,2400.007,2.26936774651458
2,2400.007,1.98582214528057
2,2400.007,3.2106933704189
2,2400.007,0.701071663187545
2,2400.007,0.215181735039706
2,2400.007,0.0557382949042286
2,2400.007,0.107999682091455
2,2400.007,0.986149900178739
3,2213.1734,2.21999425068461
3,2213.1734,2.09723603481629
3,2213.1734,2.96966885169353
3,2213.1734,0.339516808712352
3,2213.1734,0.11600184918655
3,2213.1734,0.0423143124291009
3,2213.1734,0.0687887434450579
3,2213.1734,0.98184125415138
4,2210.0779,2.2288987049744
4,2210.0779,2.1339613383194
4,2210.0779,2.94492036191342
4,2210.0779,0.356835384900623
4,2210.0779,0.12150403305979
4,2210.0779,0.0431120983457685
4,2210.0779,0.0710856742074491
4,2210.0779,0.98217111881093
5,2209.2027,2.22739534322563
5,2209.2027,2.12888368722388
5,2209.2027,2.95292246988938
5,2209.2027,0.348554065154029
5,2209.2027,0.119999177190283
5,2209.2027,0.0428030703319003
5,2209.2027,0.0703814350631496
5,2209.2027,0.982045301833691
6,2208.8057,2.22922584563697
6,2208.8057,2.13298230806803
6,2208.8057,2.95844993181566
6,2208.8057,0.344796733824207
6,2208.8057,0.120602382874446
6,2208.8057,0.0427328394582101
6,2208.8057,0.0704981838426384
6,2208.8057,0.982017232694494
7,2207.8403,2.24065002141108
7,2207.8403,2.149483344023
7,2207.8403,2.97334275486196
7,2207.8403,0.339642969078905
7,2207.8403,0.125602104259192
7,2207.8403,0.0427463380575949
7,2207.8403,0.0719566941934783
7,2207.8403,0.982026680573117
8,2206.7932,2.26200427526479
8,2206.7932,2.16010248780014
8,2206.7932,2.98085345740711
8,2206.7932,0.336247896654143
8,2206.7932,0.133625647317354
8,2206.7932,0.0424395735724343
8,2206.7932,0.0739436214626076
8,2206.7932,0.981906873072179
9,2205.0956,2.3100821676429
9,2205.0956,2.15443060686535
9,2205.0956,2.97500350855513
9,2205.0956,0.328698110148652
9,2205.0956,0.143773560726532
9,2205.0956,0.0392649071290258
9,2205.0956,0.073669877319752
9,2205.0956,0.980501234941206
10,2204.7324,2.36234887818186
10,2204.7324,2.15738825010917
10,2204.7324,2.99981220184586
10,2204.7324,0.346014211832199
10,2204.7324,0.14301924234466
10,2204.7324,0.0316351191478047
10,2204.7324,0.0656488967973075
10,2204.7324,0.975990203821419
11,2203.7022,2.38630255985437
11,2203.7022,2.16784481744843
11,2203.7022,2.96715009944377
11,2203.7022,0.341562461487679
11,2203.7022,0.137442349325322
11,2203.7022,0.0279251377111757
11,2203.7022,0.0602758590428234
11,2203.7022,0.972938662885064
12,2202.7491,2.36666053648007
12,2202.7491,2.15136574915901
12,2202.7491,2.96828696860099
12,2202.7491,0.340192285618134
12,2202.7491,0.132663714439912
12,2202.7491,0.0290242362234421
12,2202.7491,0.0604334660366286
12,2202.7491,0.97391493668861
13,2202.4139,2.36761702321389
13,2202.4139,2.13909113668281
13,2202.4139,2.9625687685046
13,2202.4139,0.337200967918297
13,2202.4139,0.128386109953778
13,2202.4139,0.0279217446626006
13,2202.4139,0.0582519531485348
13,2202.4139,0.972926865706219
14,2202.0989,2.3752474726444
14,2202.0989,2.13465548031984
14,2202.0989,2.95995196668653
14,2202.0989,0.334443388627294
14,2202.0989,0.122889730445824
14,2202.0989,0.0254922127894637
14,2202.0989,0.0543177454682681
14,2202.0989,0.970465659804705
15,2201.8089,2.37669728742167
15,2201.8089,2.13992730284521
15,2201.8089,2.96437746389248
15,2201.8089,0.33382811534882
15,2201.8089,0.117068665147326
15,2201.8089,0.0224099529880417
15,2201.8089,0.0495102026111712
15,2201.8089,0.966615817706423
16,2201.686,2.37146410160166
16,2201.686,2.13815941403529
16,2201.686,2.96037510304797
16,2201.686,0.335283785315677
16,2201.686,0.11410402553698
16,2201.686,0.0202875720283877
16,2201.686,0.0463487437794658
16,2201.686,0.963324148131462
17,2201.6204,2.35393185710211
17,2201.6204,2.14159297195128
17,2201.6204,2.95909801242026
17,2201.6204,0.334914669272403
17,2201.6204,0.112293341427501
17,2201.6204,0.0195773312708751
17,2201.6204,0.0451087659899427
17,2201.6204,0.962071167170382
18,2201.5878,2.33018876938112
18,2201.5878,2.14215815875975
18,2201.5878,2.96077773854707
18,2201.5878,0.336106762201184
18,2201.5878,0.111681547062902
18,2201.5878,0.0189107831242143
18,2201.5878,0.0441556060680382
18,2201.5878,0.960816344944009
19,2201.5592,2.32358516762219
19,2201.5592,2.14154761710236
19,2201.5592,2.95795036959599
19,2201.5592,0.335712079602674
19,2201.5592,0.112472568712263
19,2201.5592,0.019375836370138
19,2201.5592,0.0448945440591236
19,2201.5592,0.961700915007668
20,2201.5486,2.31918780801526
20,2201.5486,2.14006325485096
20,2201.5486,2.9567076299708
20,2201.5486,0.335369461448056
20,2201.5486,0.113589002337529
20,2201.5486,0.0199193360177419
20,2201.5486,0.0457920450335606
20,2201.5486,0.96268558255312
21,2201.548,2.31824601026192
21,2201.548,2.13823946558986
21,2201.548,2.95582833510549
21,2201.548,0.333801645861312
21,2201.548,0.113923588958871
21,2201.548,0.0198433115836343
21,2201.548,0.0457654709934708
21,2201.548,0.962551624369838
22,2201.5449,2.31648469321178
22,2201.5449,2.13895086381393
22,2201.5449,2.95611345297386
22,2201.5449,0.334664387483953
22,2201.5449,0.114121332695246
22,2201.5449,0.0199210879838408
22,2201.5449,0.0459014233557117
22,2201.5449,0.962689441550951
23,2201.5449,2.31730844103806
23,2201.5449,2.13914942007069
23,2201.5449,2.95634884399099
23,2201.5449,0.334677769276514
23,2201.5449,0.114165197857505
23,2201.5449,0.0199475546037434
23,2201.5449,0.0459429579138041
23,2201.5449,0.962736094536244
24,2201.5449,2.31674520047593
24,2201.5449,2.1390136565104
24,2201.5449,2.95618789452979
24,2201.5449,0.334668619369442
24,2201.5449,0.114135194370452
24,2201.5449,0.0199294532080434
24,2201.5449,0.0459145518191741
24,2201.5449,0.962704199656689
25,2201.545,2.31654651373576
25,2201.545,2.13896576503909
25,2201.545,2.95613111856952
25,2201.545,0.334665391740462
25,2201.545,0.114124621304588
25,2201.545,0.0199230727233351
25,2201.545,0.0459045382887319
25,2201.545,0.962692944128591
26,2201.5449,2.31648578098842
26,2201.5449,2.13895112601172
26,2201.5449,2.95611376381274
26,2201.5449,0.334664405154544
