"trial","execution_state","converged","parameter","estimate"
126,"completed",TRUE,"(etaLcl,etaLvc)",0.0744767049069256
127,"completed",TRUE,"(etaLcl,etaLvc)",0.0694427462160773
128,"completed",TRUE,"(etaLcl,etaLvc)",0.0459014234168107
129,"completed",TRUE,"(etaLcl,etaLvc)",0.0630992670117098
130,"completed",TRUE,"(etaLcl,etaLvc)",0.0525635465326256
126,"completed",TRUE,"CcPropSd",0.376417991771893
127,"completed",TRUE,"CcPropSd",0.342514795504339
128,"completed",TRUE,"CcPropSd",0.334664387503653
129,"completed",TRUE,"CcPropSd",0.334146175331064
130,"completed",TRUE,"CcPropSd",0.350577886409319
126,"completed",TRUE,"etaLcl",0.117413848384292
127,"completed",TRUE,"etaLcl",0.110259925759738
128,"completed",TRUE,"etaLcl",0.11412133275975
129,"completed",TRUE,"etaLcl",0.126935415078047
130,"completed",TRUE,"etaLcl",0.0910084073868876
126,"completed",TRUE,"etaLvc",0.0487719955136362
127,"completed",TRUE,"etaLvc",0.0452629493044239
128,"completed",TRUE,"etaLvc",0.019921088022771
129,"completed",TRUE,"etaLvc",0.032870777927485
130,"completed",TRUE,"etaLvc",0.0318634825208151
126,"completed",TRUE,"lcl",2.10110032563967
127,"completed",TRUE,"lcl",2.18481505346412
128,"completed",TRUE,"lcl",2.13895086410623
129,"completed",TRUE,"lcl",2.15577258001443
130,"completed",TRUE,"lcl",2.19428445461712
126,"completed",TRUE,"lka",2.42722939283663
127,"completed",TRUE,"lka",2.13261954191132
128,"completed",TRUE,"lka",2.31648469442446
129,"completed",TRUE,"lka",2.28676287155328
130,"completed",TRUE,"lka",2.00500357993523
126,"completed",TRUE,"lvc",2.92904854639699
127,"completed",TRUE,"lvc",2.93942394087018
128,"completed",TRUE,"lvc",2.95611345332039
129,"completed",TRUE,"lvc",2.95584606216877
130,"completed",TRUE,"lvc",2.95211384325577
126,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984182253716797
127,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982984376014548
128,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.96268944161966
129,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976850086769963
130,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976106674867191
