"trial","execution_state","converged","parameter","estimate"
481,"completed",TRUE,"(etaLcl,etaLvc)",0.0618398649497201
482,"completed",TRUE,"(etaLcl,etaLvc)",0.0580674543112814
483,"completed",TRUE,"(etaLcl,etaLvc)",0.0495951774086384
484,"completed",TRUE,"(etaLcl,etaLvc)",0.0557721091982016
485,"completed",TRUE,"(etaLcl,etaLvc)",0.0698128727480416
481,"completed",TRUE,"CcPropSd",0.385440759410704
482,"completed",TRUE,"CcPropSd",0.330293677062903
483,"completed",TRUE,"CcPropSd",0.350922764327643
484,"completed",TRUE,"CcPropSd",0.358658031066937
485,"completed",TRUE,"CcPropSd",0.364087199920786
481,"completed",TRUE,"etaLcl",0.106695310735281
482,"completed",TRUE,"etaLcl",0.127926217664638
483,"completed",TRUE,"etaLcl",0.0866650804475577
484,"completed",TRUE,"etaLcl",0.0716205125791155
485,"completed",TRUE,"etaLcl",0.10199653823775
481,"completed",TRUE,"etaLvc",0.0373569202450202
482,"completed",TRUE,"etaLvc",0.0278484852281314
483,"completed",TRUE,"etaLvc",0.0298814484584924
484,"completed",TRUE,"etaLvc",0.0449613269559261
485,"completed",TRUE,"etaLvc",0.0493168710526037
481,"completed",TRUE,"lcl",2.17540557459504
482,"completed",TRUE,"lcl",2.25035447703725
483,"completed",TRUE,"lcl",2.17926558774463
484,"completed",TRUE,"lcl",2.12688652393627
485,"completed",TRUE,"lcl",2.22730234809679
481,"completed",TRUE,"lka",2.05161319956359
482,"completed",TRUE,"lka",2.39707667698004
483,"completed",TRUE,"lka",2.1996642439591
484,"completed",TRUE,"lka",2.36424313995923
485,"completed",TRUE,"lka",2.24514264364846
481,"completed",TRUE,"lvc",2.93238990040397
482,"completed",TRUE,"lvc",2.99283192730297
483,"completed",TRUE,"lvc",2.94556274985921
484,"completed",TRUE,"lvc",2.99949277866724
485,"completed",TRUE,"lvc",3.0185654073618
481,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979513291606353
482,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.972864191393619
483,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.974577887175906
484,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.98283088715964
485,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984339778572091
