"trial","execution_state","converged","parameter","estimate"
66,"completed",TRUE,"(etaLcl,etaLvc)",0.0585821088087911
67,"completed",TRUE,"(etaLcl,etaLvc)",0.0454063432093713
68,"completed",TRUE,"(etaLcl,etaLvc)",0.0633543043880818
69,"completed",TRUE,"(etaLcl,etaLvc)",0.0485727152119274
70,"completed",TRUE,"(etaLcl,etaLvc)",0.0300895583978873
66,"completed",TRUE,"CcPropSd",0.325966491052469
67,"completed",TRUE,"CcPropSd",0.366429628665583
68,"completed",TRUE,"CcPropSd",0.337815408684132
69,"completed",TRUE,"CcPropSd",0.325756030902602
70,"completed",TRUE,"CcPropSd",0.361969360895914
66,"completed",TRUE,"etaLcl",0.1011703892106
67,"completed",TRUE,"etaLcl",0.0963180217922768
68,"completed",TRUE,"etaLcl",0.104497130535676
69,"completed",TRUE,"etaLcl",0.0971347526068157
70,"completed",TRUE,"etaLcl",0.0725597373534703
66,"completed",TRUE,"etaLvc",0.0354334266055412
67,"completed",TRUE,"etaLvc",0.0228802044069305
68,"completed",TRUE,"etaLvc",0.0399301623577478
69,"completed",TRUE,"etaLvc",0.0257753010638403
70,"completed",TRUE,"etaLvc",0.0138925263328691
66,"completed",TRUE,"lcl",2.17780890091444
67,"completed",TRUE,"lcl",2.22020704403388
68,"completed",TRUE,"lcl",2.18714112225389
69,"completed",TRUE,"lcl",2.23056162076568
70,"completed",TRUE,"lcl",2.12627612633114
66,"completed",TRUE,"lka",2.32185869044611
67,"completed",TRUE,"lka",2.22353003882059
68,"completed",TRUE,"lka",2.29561964237142
69,"completed",TRUE,"lka",2.42896496136979
70,"completed",TRUE,"lka",2.17940342227211
66,"completed",TRUE,"lvc",2.98416778431297
67,"completed",TRUE,"lvc",3.04111887232903
68,"completed",TRUE,"lvc",2.99816642936551
69,"completed",TRUE,"lvc",2.96979144613238
70,"completed",TRUE,"lvc",2.90830540060513
66,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978434402117066
67,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.967236774926954
68,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980784076662994
69,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.970740588421652
70,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.947714114327627
