scenario,trial,n_patients,fit_ok,converged,lka,lcl,lvc,KA,CL,V,omega2_cl,omega_cl_v,omega2_v,rho_cl_v,sigma_prop,sigma2_prop,objf,aic,sh_eta_cl_pct,sh_eta_v_pct,sh_eps_pct,convergence
scenario2,491,100,TRUE,TRUE,2.30849843958977,2.18965835744713,2.97500528102204,10.0593086494336,8.93216098707786,19.5897267031013,0.1221495371489,0.0801479973484748,0.0541241727010215,0.985714458249423,0.371233390334022,0.137814230098893,2237.49464773602,2802.85776765882,10.5261875420808,12.215904928461,11.411671408247,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
