parameter,n_converged,median,ci_lower,ci_upper
KA,1,10.0593086494336,10.0593086494336,10.0593086494336
CL,1,8.93216098707786,8.93216098707786,8.93216098707786
V,1,19.5897267031013,19.5897267031013,19.5897267031013
omega2_cl,1,0.1221495371489,0.1221495371489,0.1221495371489
omega_cl_v,1,0.0801479973484748,0.0801479973484748,0.0801479973484748
omega2_v,1,0.0541241727010215,0.0541241727010215,0.0541241727010215
rho_cl_v,1,0.985714458249423,0.985714458249423,0.985714458249423
sigma2_prop,1,0.137814230098893,0.137814230098893,0.137814230098893
