scenario,trial,n_patients,fit_ok,converged,lka,lcl,lvc,KA,CL,V,omega2_cl,omega_cl_v,omega2_v,rho_cl_v,sigma_prop,sigma2_prop,objf,aic,sh_eta_cl_pct,sh_eta_v_pct,sh_eps_pct,convergence
scenario2,422,100,TRUE,TRUE,1.99468003095583,2.15754028820394,2.96389006587921,7.34985092683527,8.64983536836705,19.3731883408511,0.0729038705288287,0.0369352987176315,0.0201779234033912,0.963003993745823,0.336622491670678,0.113314701898575,2159.32340704623,2724.68652696903,13.4098561558643,17.6567455312949,11.1010055192962,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
