"trial","execution_state","converged","parameter","estimate"
36,"completed",TRUE,"(etaLcl,etaLvc)",0.0457088149070012
37,"completed",TRUE,"(etaLcl,etaLvc)",0.0676690739057256
38,"completed",TRUE,"(etaLcl,etaLvc)",0.069138175335001
39,"completed",TRUE,"(etaLcl,etaLvc)",0.0789178674169835
40,"completed",TRUE,"(etaLcl,etaLvc)",0.069365033645431
36,"completed",TRUE,"CcPropSd",0.360747032403229
37,"completed",TRUE,"CcPropSd",0.363408300110525
38,"completed",TRUE,"CcPropSd",0.350403700695614
39,"completed",TRUE,"CcPropSd",0.370392244390681
40,"completed",TRUE,"CcPropSd",0.360232293145054
36,"completed",TRUE,"etaLcl",0.0637938614389612
37,"completed",TRUE,"etaLcl",0.124362519780638
38,"completed",TRUE,"etaLcl",0.106233368628595
39,"completed",TRUE,"etaLcl",0.120231056162715
40,"completed",TRUE,"etaLcl",0.113218557722504
36,"completed",TRUE,"etaLvc",0.0342637808752894
37,"completed",TRUE,"etaLvc",0.0383358659377936
38,"completed",TRUE,"etaLvc",0.0465251506492808
39,"completed",TRUE,"etaLvc",0.0533361827597121
40,"completed",TRUE,"etaLvc",0.0440227437174003
36,"completed",TRUE,"lcl",2.09504421325942
37,"completed",TRUE,"lcl",2.13134421635127
38,"completed",TRUE,"lcl",2.17761077231914
39,"completed",TRUE,"lcl",2.16953880401332
40,"completed",TRUE,"lcl",2.20360522294772
36,"completed",TRUE,"lka",2.29942832892251
37,"completed",TRUE,"lka",2.34596289323917
38,"completed",TRUE,"lka",2.27981428393158
39,"completed",TRUE,"lka",2.4428318400727
40,"completed",TRUE,"lka",2.52414248393884
36,"completed",TRUE,"lvc",2.91258851323344
37,"completed",TRUE,"lvc",2.92895626968727
38,"completed",TRUE,"lvc",3.01421726529804
39,"completed",TRUE,"lvc",2.97257678080819
40,"completed",TRUE,"lvc",3.00380030198171
36,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977671317215363
37,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980037824620213
38,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983430205104294
39,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.985498674914964
40,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982524161343528
