parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.01020734231424,8.01020734231424,8.01020734231424
CL,1,9.35859820495584,9.35859820495584,9.35859820495584
V,1,20.1038656122261,20.1038656122261,20.1038656122261
omega2_cl,1,0.115631028245533,0.115631028245533,0.115631028245533
omega_cl_v,1,0.0892265241711319,0.0892265241711319,0.0892265241711319
omega2_v,1,0.0703970188838738,0.0703970188838738,0.0703970188838738
rho_cl_v,1,0.988962097462421,0.988962097462421,0.988962097462421
sigma2_prop,1,0.117980691800617,0.117980691800617,0.117980691800617
