"trial","execution_state","converged","(etaLcl,etaLvc)","CcPropSd","etaLcl","etaLvc","lcl","lka","lvc","rho_(etaLcl,etaLvc)"
51,"completed",TRUE,0.0762961159487315,0.326998424183361,0.128210610882196,0.0469308042394512,2.17829613634938,2.12910296565599,2.95448717118587,0.983583979923487
52,"completed",TRUE,0.0637036987899852,0.33655291717315,0.100136953012228,0.0420494019726587,2.14037051156368,2.29584445972454,2.93935051485237,0.981719802190213
53,"completed",TRUE,0.0504428752976327,0.341059862535756,0.0811937503819217,0.0328463218571137,2.15719674556731,2.34842514796033,2.92641756910812,0.976776405992168
54,"completed",TRUE,0.046351654729742,0.324483783752151,0.0858097233963873,0.0265272023076683,2.14860671355989,2.09726468252293,2.92707411690156,0.971518929634186
55,"completed",TRUE,0.0547843794993597,0.374996536457914,0.100098165837496,0.0314866803423826,2.17674671044223,2.16827378590903,2.94660027670105,0.975843670756086
