"trial","execution_state","converged","parameter","estimate"
51,"completed",TRUE,"(etaLcl,etaLvc)",0.0762961159487315
52,"completed",TRUE,"(etaLcl,etaLvc)",0.0637036987899852
53,"completed",TRUE,"(etaLcl,etaLvc)",0.0504428752976327
54,"completed",TRUE,"(etaLcl,etaLvc)",0.046351654729742
55,"completed",TRUE,"(etaLcl,etaLvc)",0.0547843794993597
51,"completed",TRUE,"CcPropSd",0.326998424183361
52,"completed",TRUE,"CcPropSd",0.33655291717315
53,"completed",TRUE,"CcPropSd",0.341059862535756
54,"completed",TRUE,"CcPropSd",0.324483783752151
55,"completed",TRUE,"CcPropSd",0.374996536457914
51,"completed",TRUE,"etaLcl",0.128210610882196
52,"completed",TRUE,"etaLcl",0.100136953012228
53,"completed",TRUE,"etaLcl",0.0811937503819217
54,"completed",TRUE,"etaLcl",0.0858097233963873
55,"completed",TRUE,"etaLcl",0.100098165837496
51,"completed",TRUE,"etaLvc",0.0469308042394512
52,"completed",TRUE,"etaLvc",0.0420494019726587
53,"completed",TRUE,"etaLvc",0.0328463218571137
54,"completed",TRUE,"etaLvc",0.0265272023076683
55,"completed",TRUE,"etaLvc",0.0314866803423826
51,"completed",TRUE,"lcl",2.17829613634938
52,"completed",TRUE,"lcl",2.14037051156368
53,"completed",TRUE,"lcl",2.15719674556731
54,"completed",TRUE,"lcl",2.14860671355989
55,"completed",TRUE,"lcl",2.17674671044223
51,"completed",TRUE,"lka",2.12910296565599
52,"completed",TRUE,"lka",2.29584445972454
53,"completed",TRUE,"lka",2.34842514796033
54,"completed",TRUE,"lka",2.09726468252293
55,"completed",TRUE,"lka",2.16827378590903
51,"completed",TRUE,"lvc",2.95448717118587
52,"completed",TRUE,"lvc",2.93935051485237
53,"completed",TRUE,"lvc",2.92641756910812
54,"completed",TRUE,"lvc",2.92707411690156
55,"completed",TRUE,"lvc",2.94660027670105
51,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983583979923487
52,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981719802190213
53,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976776405992168
54,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.971518929634186
55,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.975843670756086
