"trial","execution_state","converged","parameter","estimate"
136,"completed",TRUE,"(etaLcl,etaLvc)",0.0407365296296836
137,"completed",TRUE,"(etaLcl,etaLvc)",0.0629847441106819
138,"completed",TRUE,"(etaLcl,etaLvc)",0.0415842585281616
139,"completed",TRUE,"(etaLcl,etaLvc)",0.0469703952224982
140,"completed",TRUE,"(etaLcl,etaLvc)",0.0496042153190299
136,"completed",TRUE,"CcPropSd",0.295291730259372
137,"completed",TRUE,"CcPropSd",0.338520376624242
138,"completed",TRUE,"CcPropSd",0.364356941396311
139,"completed",TRUE,"CcPropSd",0.353743400452534
140,"completed",TRUE,"CcPropSd",0.343085091739639
136,"completed",TRUE,"etaLcl",0.0782954224292406
137,"completed",TRUE,"etaLcl",0.0910131206655943
138,"completed",TRUE,"etaLcl",0.0646535232370106
139,"completed",TRUE,"etaLcl",0.0912852389312383
140,"completed",TRUE,"etaLcl",0.116406617727912
136,"completed",TRUE,"etaLvc",0.0226703339767022
137,"completed",TRUE,"etaLvc",0.0451168646364436
138,"completed",TRUE,"etaLvc",0.0282441057073973
139,"completed",TRUE,"etaLvc",0.0256542105853798
140,"completed",TRUE,"etaLvc",0.0226097918913039
136,"completed",TRUE,"lcl",2.13652077033958
137,"completed",TRUE,"lcl",2.14315798006932
138,"completed",TRUE,"lcl",2.19399717302605
139,"completed",TRUE,"lcl",2.15732523814416
140,"completed",TRUE,"lcl",2.22930825752951
136,"completed",TRUE,"lka",2.11502329811556
137,"completed",TRUE,"lka",2.16528108336163
138,"completed",TRUE,"lka",2.28118924125095
139,"completed",TRUE,"lka",2.30580398397911
140,"completed",TRUE,"lka",2.27524496451614
136,"completed",TRUE,"lvc",2.90962932307998
137,"completed",TRUE,"lvc",2.94182023881551
138,"completed",TRUE,"lvc",3.01845020594127
139,"completed",TRUE,"lvc",2.95890086307856
140,"completed",TRUE,"lvc",3.02820674477036
136,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.966911851727136
137,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982910356090187
138,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.97312571692398
139,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.970609658123031
140,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.966899790560615
