"trial","execution_state","converged","(etaLcl,etaLvc)","CcPropSd","etaLcl","etaLvc","lcl","lka","lvc","rho_(etaLcl,etaLvc)"
261,"completed",TRUE,0.0635196861325757,0.359693815639047,0.0882698648940985,0.0472411598350329,2.1508770042524,2.26135996068114,2.99324944569346,0.983652809538376
262,"completed",TRUE,0.0609919373886747,0.354521233041781,0.0969678371032342,0.039883313524492,2.12733578286261,2.28002637828052,2.91949323652614,0.980760481560153
263,"completed",TRUE,0.0489536533084891,0.3105765598582,0.0827573505148236,0.0304598093138015,2.11088806688786,2.3827611346983,2.88777450346741,0.975030561746953
264,"completed",TRUE,0.0530334268125642,0.308910634836209,0.0957690409409627,0.0308697024500689,2.27188087846569,2.30003567180265,3.0073974644836,0.975373382236985
265,"completed",TRUE,0.057703979846679,0.362874347859839,0.107072482138451,0.0326029713999811,2.14917608929717,2.31531710605467,2.8997199755603,0.976648395076919
