scenario,trial,n_patients,fit_ok,converged,lka,lcl,lvc,KA,CL,V,omega2_cl,omega_cl_v,omega2_v,rho_cl_v,sigma_prop,sigma2_prop,objf,aic,sh_eta_cl_pct,sh_eta_v_pct,sh_eps_pct,convergence
scenario2,371,100,TRUE,TRUE,2.21292828823455,2.2221967818541,3.00946169213586,9.1424489593309,9.22757959613157,20.2764819971852,0.104017615267828,0.0634081514595529,0.040173365232924,0.980895042052894,0.334786839583153,0.112082227958076,2176.81968709288,2742.18280701569,10.4375705481694,12.6181308954448,11.9413810426895,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
