"iter","objf","t(as.data.frame(as.list(x$par)))"
1,2201.826,2.21156569460688
1,2201.826,2.11625551480255
1,2201.826,2.92852352386054
1,2201.826,0.3
1,2201.826,0.104907498512821
1,2201.826,0.04044436916925
1,2201.826,0.0639013320160261
1,2201.826,0.981019437420317
2,5574.2134,2.26755451371792
2,5574.2134,2.72649547461667
2,5574.2134,2.2076785058082
2,5574.2134,0.413373348633661
2,5574.2134,0.113255506828296
2,5574.2134,0.0437808130952564
2,5574.2134,0.0691786958740016
2,5574.2134,0.982428143522387
3,2194.6243,2.2138786007214
3,2194.6243,2.14146461470482
3,2194.6243,2.89874531320441
3,2194.6243,0.303998688259297
3,2194.6243,0.105236253416195
3,2194.6243,0.0405757701048443
3,2194.6243,0.064109166798141
3,2194.6243,0.981079176572068
4,2193.8449,2.21367949313962
4,2193.8449,2.1432400629651
4,2193.8449,2.89772361157581
4,2193.8449,0.307432158242092
4,2193.8449,0.105460266866466
4,2193.8449,0.040665469542022
4,2193.8449,0.0642509192208648
4,2193.8449,0.981119746853121
5,2191.1787,2.21105350212552
5,2191.1787,2.14845816312318
5,2191.1787,2.90413487669532
5,2191.1787,0.33009728602783
5,2191.1787,0.10684721048134
5,2191.1787,0.0412583484110743
5,2191.1787,0.0651592793345277
5,2191.1787,0.981383515336997
6,2190.96,2.20796428760131
6,2190.96,2.15952607187274
6,2190.96,2.91646808172486
6,2190.96,0.334445329406389
6,2190.96,0.106784246598655
6,2190.96,0.0414720134305828
6,2190.96,0.0653147060470702
6,2190.96,0.981476312194577
7,2190.9294,2.20672195638509
7,2190.9294,2.16047848622675
7,2190.9294,2.91881076618428
7,2190.9294,0.335362526240798
7,2190.9294,0.106613119687584
7,2190.9294,0.041632775386516
7,2190.9294,0.0653933228491844
7,2190.9294,0.981545413945795
8,2190.8836,2.20416157246741
8,2190.8836,2.16122403009132
8,2190.8836,2.92158109875932
8,2190.8836,0.336478895505758
8,2190.8836,0.106183509698064
8,2190.8836,0.0420257040666912
8,2190.8836,0.0655798164611648
8,2190.8836,0.981712136084353
9,2190.818,2.19998623759804
9,2190.818,2.16272159267879
9,2190.818,2.92392973319052
9,2190.818,0.337744937213473
9,2190.818,0.105485138148032
9,2190.818,0.0427506135852907
9,2190.818,0.0659452620002439
9,2190.818,0.982011975223271
10,2190.7351,2.19268682588463
10,2190.7351,2.15792724860073
10,2190.7351,2.92383378957866
10,2190.7351,0.336970625524646
10,2190.7351,0.104995576575879
10,2190.7351,0.0446876434881312
10,2190.7351,0.0673178407298562
10,2190.7351,0.982767868888184
11,2190.6471,2.18514897575031
11,2190.6471,2.1636750422397
11,2190.6471,2.92450190383578
11,2190.6471,0.33852009610002
11,2190.6471,0.104881118343304
11,2190.6471,0.0467619028692972
11,2190.6471,0.0688768891437573
11,2190.6471,0.983510002756079
12,2190.6086,2.18684738220204
12,2190.6086,2.16109488250484
12,2190.6086,2.92166798683171
12,2190.6086,0.336930959120064
12,2190.6086,0.105491086719715
12,2190.6086,0.0467578829605549
12,2190.6086,0.0690738561903808
12,2190.6086,0.983509137481038
13,2190.5732,2.18850103957626
13,2190.5732,2.15949282355977
13,2190.5732,2.91956938443272
13,2190.5732,0.335117491436181
13,2190.5732,0.107653102363211
13,2190.5732,0.0477028063103072
13,2190.5732,0.0705025019695904
13,2190.5732,0.983828252406383
14,2190.5645,2.18957527543258
14,2190.5645,2.15961150911062
14,2190.5645,2.9199871929781
14,2190.5645,0.335137414243307
14,2190.5645,0.109219504183607
14,2190.5645,0.0484976264680472
14,2190.5645,0.0716215795689326
14,2190.5645,0.98408713075254
15,2190.5633,2.19115869199206
15,2190.5633,2.16042129533192
15,2190.5633,2.92090135460057
15,2190.5633,0.335246874368473
15,2190.5633,0.109529247210414
15,2190.5633,0.0487635582136591
15,2190.5633,0.0719256391834166
15,2190.5633,0.984171953712187
16,2190.5634,2.1932281201718
16,2190.5634,2.1604091238819
16,2190.5634,2.92076668511881
16,2190.5634,0.335626066873415
16,2190.5634,0.109595017231465
16,2190.5634,0.0487534537622931
16,2190.5634,0.0719395701713804
16,2190.5634,0.984169134177618
17,2190.563,2.19208679301103
17,2190.563,2.16041583665726
17,2190.563,2.92084095777962
17,2190.563,0.335416882272399
17,2190.563,0.109558736794046
17,2190.563,0.0487590262267053
17,2190.563,0.0719318858797943
17,2190.563,0.984170689242734
