"trial","execution_state","converged","attempts","convergence","value","eval_fn","eval_gr","log_n","failed_clients_n","message","result_file","trace_file","final_file"
196,"completed",TRUE,1,0,2261.7216,25,25,25,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_result_trial_196_20260522-010413.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_trace_trial_196_20260522-010413.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/final_params_trial_196_20260522-010413.csv"
197,"completed",TRUE,1,0,2250.0648,23,23,23,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_result_trial_197_20260522-010723.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_trace_trial_197_20260522-010723.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/final_params_trial_197_20260522-010723.csv"
198,"completed",TRUE,1,0,2219.0046,21,21,21,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_result_trial_198_20260522-011018.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_trace_trial_198_20260522-011018.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/final_params_trial_198_20260522-011018.csv"
199,"completed",TRUE,1,0,2194.8891,20,20,20,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_result_trial_199_20260522-011258.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_trace_trial_199_20260522-011258.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/final_params_trial_199_20260522-011258.csv"
200,"completed",TRUE,1,0,2179.0927,27,27,27,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_result_trial_200_20260522-011531.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/optim_trace_trial_200_20260522-011531.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-010413/final_params_trial_200_20260522-011531.csv"
