parameter,n_converged,median,ci_lower,ci_upper
KA,1,12.9917861806065,12.9917861806065,12.9917861806065
CL,1,8.70649702160428,8.70649702160428,8.70649702160428
V,1,20.1036284525195,20.1036284525195,20.1036284525195
omega2_cl,1,0.101769980701697,0.101769980701697,0.101769980701697
omega_cl_v,1,0.0597227535157886,0.0597227535157886,0.0597227535157886
omega2_v,1,0.0365624265913953,0.0365624265913953,0.0365624265913953
rho_cl_v,1,0.979067131108467,0.979067131108467,0.979067131108467
sigma2_prop,1,0.107685523105236,0.107685523105236,0.107685523105236
