"trial","execution_state","converged","parameter","estimate"
201,"completed",TRUE,"(etaLcl,etaLvc)",0.0820803509711389
202,"completed",TRUE,"(etaLcl,etaLvc)",0.0547612105628789
203,"completed",TRUE,"(etaLcl,etaLvc)",0.0862020742428697
204,"completed",TRUE,"(etaLcl,etaLvc)",0.0394823320144379
205,"completed",TRUE,"(etaLcl,etaLvc)",0.0707212841387221
201,"completed",TRUE,"CcPropSd",0.3224064087849
202,"completed",TRUE,"CcPropSd",0.346079500428047
203,"completed",TRUE,"CcPropSd",0.356430062452693
204,"completed",TRUE,"CcPropSd",0.362242085239472
205,"completed",TRUE,"CcPropSd",0.373396534539422
201,"completed",TRUE,"etaLcl",0.114851618548989
202,"completed",TRUE,"etaLcl",0.125875467902124
203,"completed",TRUE,"etaLcl",0.134622048573048
204,"completed",TRUE,"etaLcl",0.0833912638081605
205,"completed",TRUE,"etaLcl",0.115315865555582
201,"completed",TRUE,"etaLvc",0.0602021553179883
202,"completed",TRUE,"etaLvc",0.02530634788598
203,"completed",TRUE,"etaLvc",0.0567350800601535
204,"completed",TRUE,"etaLvc",0.0201549130569047
205,"completed",TRUE,"etaLvc",0.0448984538148889
201,"completed",TRUE,"lcl",2.16297381169628
202,"completed",TRUE,"lcl",2.18679963879513
203,"completed",TRUE,"lcl",2.15229683187865
204,"completed",TRUE,"lcl",2.14412663641611
205,"completed",TRUE,"lcl",2.22661016795105
201,"completed",TRUE,"lka",2.28205173796419
202,"completed",TRUE,"lka",2.33868775209182
203,"completed",TRUE,"lka",2.46944284036838
204,"completed",TRUE,"lka",2.28078715900959
205,"completed",TRUE,"lka",2.4456554038071
201,"completed",TRUE,"lvc",2.98434414085371
202,"completed",TRUE,"lvc",2.99112025281597
203,"completed",TRUE,"lvc",2.96290110156105
204,"completed",TRUE,"lvc",2.96458973336852
205,"completed",TRUE,"lvc",3.04173969758841
201,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.987107893779768
202,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.970259166064299
203,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.986356208770584
204,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.963057136626162
205,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982856046249374
