"trial","execution_state","converged","attempts","convergence","value","eval_fn","eval_gr","log_n","failed_clients_n","message","result_file","trace_file","final_file"
371,"completed",TRUE,1,0,2261.8105,22,22,22,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_result_trial_371_20260522-095518.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_trace_trial_371_20260522-095518.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/final_params_trial_371_20260522-095518.csv"
372,"completed",TRUE,1,0,2213.4686,25,25,25,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_result_trial_372_20260522-095804.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_trace_trial_372_20260522-095804.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/final_params_trial_372_20260522-095804.csv"
373,"completed",TRUE,1,0,2236.8288,23,23,23,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_result_trial_373_20260522-100114.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_trace_trial_373_20260522-100114.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/final_params_trial_373_20260522-100114.csv"
374,"completed",TRUE,1,0,2215.7823,30,30,30,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_result_trial_374_20260522-100408.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_trace_trial_374_20260522-100408.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/final_params_trial_374_20260522-100408.csv"
375,"completed",TRUE,1,0,2166.6216,24,24,24,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_result_trial_375_20260522-100758.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/optim_trace_trial_375_20260522-100758.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-095517/final_params_trial_375_20260522-100758.csv"
