"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2282.7265
2,2.34982291575884,2.64414717686814,2.48763788781528,-0.507573057534599,3.87869724669553,-25.1646147772143,2.13524242581475,3486.3373
3,2.22166688632855,2.15482373454809,2.89631203935421,-1.15402064161412,3.98208969501436,-25.1570634854417,2.22298469297181,2273.2447
4,2.22613068919916,2.15358888987414,2.9089243830614,-1.11875437182009,3.97531233684966,-25.1575588441701,2.21840515627847,2267.2769
5,2.24485797424591,2.1670339355111,2.94324020640718,-1.01246648556127,3.95187906804283,-25.1592844849775,2.20337337616597,2259.1471
6,2.26014292597857,2.1854400951389,2.96573764854772,-0.990760349140723,3.93958321291893,-25.1602071478781,2.19887251307595,2258.1512
7,2.28962876998828,2.20001830740142,2.98328049698547,-0.983457640708973,3.92298405853339,-25.1614614337216,2.19710975578035,2257.5827
8,2.34417670335013,2.2078350895228,2.99536326831716,-0.981883522738328,3.89557189821374,-25.1635416908846,2.19881795108988,2256.9782
9,2.42948785221342,2.21430206822682,2.99264892094882,-0.98004921004872,3.85203531520112,-25.166893814841,2.21678996190876,2256.5534
10,2.49511529734873,2.20398323955885,2.99988195541955,-0.999315618931751,3.82077676425812,-25.1693047273972,2.23134296578511,2256.1634
11,2.48649867355846,2.20070777555308,2.99375404118289,-1.00009554098327,3.82502401455204,-25.1689956607053,2.23444017160714,2256.1019
12,2.4852579657131,2.1978317737114,2.9901770925324,-1.00139268951652,3.82495460162036,-25.1690238570218,2.24001329275562,2256.0788
13,2.48675246734518,2.19666055967765,2.98879503798399,-1.00074413098672,3.82138726357508,-25.1693382085209,2.24967504446863,2256.0484
14,2.48866583684452,2.19791464163599,2.98847950442523,-1.00091309729207,3.80515543268406,-25.1707343317872,2.28053095506122,2255.9759
15,2.45406996200413,2.19307159022374,2.98824586321342,-0.986387105350947,3.79019801649434,-25.1720921042053,2.31043818488265,2256.0326
16,2.47653036735713,2.19621580606931,2.98839754824375,-0.995817699855562,3.79990870114113,-25.1712106083903,2.2910217513375,2255.9524
17,2.47490995877334,2.19935572826322,2.98989920269289,-0.995064095748607,3.78837098021272,-25.1721756744384,2.30345441764019,2255.9249
18,2.47589798808605,2.20061889835214,2.99263812916547,-0.999738019695415,3.76649208187342,-25.1739815807671,2.32112070713217,2255.8981
19,2.46692713593362,2.20190335040412,2.99114453849943,-0.998387717868192,3.75053471985754,-25.1753052663651,2.32985944103822,2255.8628
20,2.45763263002975,2.20054387472662,2.988356440684,-0.99909680688473,3.73230357288711,-25.1768073034697,2.33415267088584,2255.8321
21,2.45912516000549,2.19840495827486,2.98694293364991,-1.0005070035306,3.72377440842762,-25.1775479301206,2.33544078493632,2255.8232
22,2.46119434810803,2.19754962649907,2.98674956825359,-1.0003409061598,3.72127500768523,-25.177811752042,2.33718058410917,2255.8222
