"trial","execution_state","converged","parameter","estimate"
456,"completed",TRUE,"(etaLcl,etaLvc)",0.0545474483036945
457,"completed",TRUE,"(etaLcl,etaLvc)",0.0699404969894641
458,"completed",TRUE,"(etaLcl,etaLvc)",0.0477368995889074
459,"completed",TRUE,"(etaLcl,etaLvc)",0.0603986199052897
460,"completed",TRUE,"(etaLcl,etaLvc)",0.0782379838871812
456,"completed",TRUE,"CcPropSd",0.340634131817279
457,"completed",TRUE,"CcPropSd",0.366311072404216
458,"completed",TRUE,"CcPropSd",0.337008078019764
459,"completed",TRUE,"CcPropSd",0.369712591044315
460,"completed",TRUE,"CcPropSd",0.342106742229854
456,"completed",TRUE,"etaLcl",0.10482934135398
457,"completed",TRUE,"etaLcl",0.12296458152899
458,"completed",TRUE,"etaLcl",0.0893931148041713
459,"completed",TRUE,"etaLcl",0.106564195907472
460,"completed",TRUE,"etaLcl",0.12928643310862
456,"completed",TRUE,"etaLvc",0.0298818935529941
457,"completed",TRUE,"etaLvc",0.0413016264007923
458,"completed",TRUE,"etaLvc",0.0269825303191517
459,"completed",TRUE,"etaLvc",0.0357448120512511
460,"completed",TRUE,"etaLvc",0.048876321884844
456,"completed",TRUE,"lcl",2.27400130792528
457,"completed",TRUE,"lcl",2.1399345157174
458,"completed",TRUE,"lcl",2.23995257144983
459,"completed",TRUE,"lcl",2.23056517325029
460,"completed",TRUE,"lcl",2.21870469968607
456,"completed",TRUE,"lka",2.19539545999873
457,"completed",TRUE,"lka",2.49839505363938
458,"completed",TRUE,"lka",2.16428108569739
459,"completed",TRUE,"lka",2.39391212208961
460,"completed",TRUE,"lka",2.10003857045408
456,"completed",TRUE,"lvc",3.0310864513085
457,"completed",TRUE,"lvc",2.98686871358996
458,"completed",TRUE,"lvc",2.97996149979857
459,"completed",TRUE,"lvc",3.03516307077404
460,"completed",TRUE,"lvc",2.95087560919823
456,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.974605714819325
457,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981420485731983
458,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.971987852174455
459,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978621719253194
460,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984219387209107
