"trial","execution_state","converged","parameter","estimate"
421,"completed",TRUE,"(etaLcl,etaLvc)",0.0525413818569845
422,"completed",TRUE,"(etaLcl,etaLvc)",0.0500741296727446
423,"completed",TRUE,"(etaLcl,etaLvc)",0.0794930079492897
424,"completed",TRUE,"(etaLcl,etaLvc)",0.0549946194147055
425,"completed",TRUE,"(etaLcl,etaLvc)",0.053597913286215
421,"completed",TRUE,"CcPropSd",0.353559758898357
422,"completed",TRUE,"CcPropSd",0.333604608996452
423,"completed",TRUE,"CcPropSd",0.383819873888371
424,"completed",TRUE,"CcPropSd",0.349777302740021
425,"completed",TRUE,"CcPropSd",0.365767628565761
421,"completed",TRUE,"etaLcl",0.0894575494508304
422,"completed",TRUE,"etaLcl",0.111723433322264
423,"completed",TRUE,"etaLcl",0.112403700050312
424,"completed",TRUE,"etaLcl",0.0975222002018575
425,"completed",TRUE,"etaLcl",0.0911738304700562
421,"completed",TRUE,"etaLvc",0.0323654772337562
422,"completed",TRUE,"etaLvc",0.0239211845373406
423,"completed",TRUE,"etaLvc",0.0577584595551145
424,"completed",TRUE,"etaLvc",0.0325180785779677
425,"completed",TRUE,"etaLvc",0.0330159056240404
421,"completed",TRUE,"lcl",2.11571119283102
422,"completed",TRUE,"lcl",2.10017609568638
423,"completed",TRUE,"lcl",2.14918726196343
424,"completed",TRUE,"lcl",2.16069806507729
425,"completed",TRUE,"lcl",2.16559947021587
421,"completed",TRUE,"lka",2.1179613624416
422,"completed",TRUE,"lka",2.3496941485051
423,"completed",TRUE,"lka",2.23032038725975
424,"completed",TRUE,"lka",2.16835799793336
425,"completed",TRUE,"lka",2.41632104087463
421,"completed",TRUE,"lvc",2.88222685809238
422,"completed",TRUE,"lvc",2.90089998700798
423,"completed",TRUE,"lvc",2.99268252682576
424,"completed",TRUE,"lvc",2.95014869479504
425,"completed",TRUE,"lvc",2.93906073324638
421,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976454440035241
422,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.968612194331447
423,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.986576635275799
424,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976575933394284
425,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976902394175832
